kg1_treated_rep1	kg1_treated_rep2	kg1_treated_rep3	kg1_DMSO_rep1	kg1_DMSO_rep2	kg1_DMSO_rep3	molm14_treated_rep1	molm14_treated_rep2	molm14_treated_rep3	molm14_DMSO_rep1	molm14_DMSO_rep2	molm14_DMSO_rep3	ociaml2_treated_rep1	ociaml2_treated_rep2	ociaml2_treated_rep3	ociaml2_DMSO_rep1	ociaml2_DMSO_rep2	ociaml2_DMSO_rep3	ociaml3_treated_rep1	ociaml3_treated_rep2	ociaml3_treated_rep3	ociaml3_DMSO_rep1	ociaml3_DMSO_rep2	ociaml3_DMSO_rep3	thp1_treated_rep1	thp1_treated_rep2	thp1_treated_rep3	thp1_DMSO_rep1	thp1_DMSO_rep2	thp1_DMSO_rep3
uc003jht.2-x0-0	1568.22664536728	1464.8957404154	1516.90120229525	1517.32410463117	1327.92518273182	1517.84876902104	3037.4918178617	2984.40777550473	3157.61981924887	2831.18792702693	2710.88597845847	2918.95921333574	1969.19238354003	1803.58660618456	1980.91133660675	1878.3822075665	1755.69120112493	2024.48492354237	2583.51052147271	2586.37810702488	2571.82777320306	2548.6715253967	2326.22310158361	2535.26670349559	1489.79520192737	1474.26582524081	1458.78510266735	1456.01470625362	1459.23957032399	1353.41512322131
uc010iuo.3-x0-0	62.0278810721365	66.586170018882	50.5477722455684	52.9169566593102	35.4113382061819	54.1273674881833	10.1384907138241	5.31979995633642	9.48994135218052	17.0002046426559	15.4907770197627	17.6053028548597	0	0	0.319398796615084	0	0	0.434066235750937	2.41149084144932	0	4.02476959812685	5.75645742607951	3.56236309584013	2.4552263252911	0.448733494556438	2.27510158216174	0	2.00460950838039	0	1.12316607736208
uc021xxc.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STRG.171.1-x3-0	7.64111578424869	7.13423250202307	0	2.22808238565516	0	1.95641087306687	0.675899380921605	0	1.26532551362407	2.61541609887014	0	0.586843428495325	0	0	1.59699398307542	1.27477584497218	4.66939149235353	1.30219870725281	0	0	3.44980251268016	0.719557178259938	3.56236309584013	0.982090530116439	0	0	1.53394858324642	2.00460950838039	0	0
DAC+SB.705.1-x1-0	0	0	4.21231435379737	0	0	0	0	0	0	0	0	0	1.51011685854297	0	0	0	0	0	1.60766056096622	0	0	0	0	0	0	0	0	0	0	0
uc010iuq.1-x0-0	0	0	0	0	0	0.652136957688956	0	0	0	0	0	0	1.00674457236198	0	0	0	0	0	1.20574542072466	7.81383113904797	1.72490125634008	0	0	0	0	2.27510158216174	3.57921336090832	0	0	0
uc003jib.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33640633892026	0	0
uc003jik.2-x0-0	14.3832767703505	0	0	0	0	0	37.1744659506883	0	18.347219947549	13.0770804943507	56.7995157391298	0	0	33.2152229499919	0	0	0	0	19.6938418718361	0	31.6231896995681	0	0	31.4268969637261	0	36.4016253145879	0	0	0	0
uc003jil.2-x0-0	8.5400705823956	21.4026975060692	17.7853272715889	26.1799680314482	24.7879367443274	13.6948761114681	37.1744659506883	63.837599476037	70.8582287629479	54.2698840515554	0	35.7974491382148	48.3237394733749	0	47.9098194922626	27.4076806669018	32.6857404464747	26.0439741450562	138.660723383336	128.928213794292	68.4210831681565	86.3468613911926	74.8096250126427	33.3910780239589	43.9758824665309	0	28.6337068872666	19.3778919143438	35.9197432695135	23.0249045859227
uc031sjb.1-x0-0	2.24738699536726	0	2.80820956919824	0	0	0	0	0	17.0818944339249	9.15395634604549	0	9.38949485592519	0	0	11.1789578815279	5.09910337988871	0	0	2.41149084144932	0	9.77444045259378	0	28.498904766721	0	0	9.10040632864698	4.0905295553238	0	0	0
uc003jim.3-x0-0	18.878050761085	21.4026975060692	11.7008732049927	17.8246590852413	7.08226764123639	14.999150026846	45.2852585217476	53.1979995633642	32.8984633542258	52.3083219774028	56.7995157391298	62.2054034205044	14.5977962992487	16.607611474996	0	15.9346980621522	14.0081744770606	16.0604507227847	18.4880964511115	11.720746708572	18.9739138197409	25.1845012390978	0	14.2403126866884	13.4620048366931	0	13.8055372492178	29.4009394562457	31.4297753608243	23.0249045859227
uc010ius.1-x0-0	30.5644631369948	19.0246200053949	39.3149339687754	19.4957208744827	35.4113382061819	27.3897522229361	0.675899380921606	0	0	2.61541609887014	0	0.586843428495325	0.503372286180989	3.32152229499919	1.27759518646034	1.27477584497218	0	0.434066235750937	36.1723626217398	35.1622401257159	48.2972351775222	56.1254599042752	99.7461666835237	69.237382373209	63.7201562270142	86.4538601221463	95.6161283556938	87.5346151992771	85.3093902650946	79.1832084540267
uc003jiv.3-x0-0	0	0	1.87213971279883	0	0	0.326068478844478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14993417089339	0	0	0	0	0	0	0.66820316946013	0	0
uc010iut.1-x0-0	0	2.37807750067436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jiy.3-x0-0	649.045364262066	482.749732636894	637.931607136201	660.069406750342	573.663678940147	684.743805573403	609.661241591288	579.858195240669	633.295419568847	731.008799634204	619.631080790507	788.717567897716	491.291351312645	421.833331464898	461.850659905411	555.80226840787	452.930974758293	550.395986932188	817.897310391562	609.478828845742	840.601878923065	904.483373072742	783.719881084829	879.95311498433	490.914443044743	425.443995864246	448.935618696787	481.774485180754	489.406502047122	477.907165917566
uc003jiz.3-x0-0	52.1393782925205	45.1834725128128	49.1436674609693	54.0309978521377	46.0347396680365	50.2145457420496	56.0996486164932	26.5989997816821	44.2863929768424	54.9237380762729	30.9815540395253	58.6843428495325	30.7057094570403	56.4658790149863	30.9816832716631	30.5946202793323	32.6857404464747	45.1428885180975	71.5408949629966	82.0452269600037	73.02081985173	75.5535037172935	85.4967143001631	79.0582876743733	38.5910805318536	40.9518284789114	38.3487145811606	49.4470345400496	22.4498395434459	46.6113922105264
uc011col.1-x0-0	275.9791230311	328.174695093061	313.583401893804	343.124687390895	290.372973290692	336.828738646346	340.653287984489	319.187997380185	345.433865219371	551.198942836882	542.177195691694	502.337974791998	285.915458550802	249.11417212494	279.473947038198	297.660159801003	373.551319388283	298.203503960894	607.293776904988	414.133050369543	503.096199765856	571.328399538391	569.978095334421	611.351354997483	242.316087060476	197.933837648072	248.499670485921	207.14298253264	202.048555891014	234.741710168675
uc010iuu.1-x0-0	526.787511714086	772.875187719166	642.611956418198	629.990294543998	651.568622993748	507.688621560852	900.297975387579	1218.23419000104	890.789161591345	1067.08976833902	1192.78983052173	1076.27084786043	637.772686591313	651.018369819842	791.150819215563	544.966673725606	840.490468623636	620.280650888089	1899.45095278158	1347.88587148578	997.567893250012	1031.12543644649	1314.51198236501	1080.29958312808	629.124359368126	728.032506291758	621.760492409217	554.608630651908	799.214287746676	599.770685311351
uc003jjd.3-x0-0	309.689927961609	237.807750067436	354.770475575378	299.67708087062	269.126170366983	287.266329861985	365.661565078589	329.827597292858	461.843812472785	478.621146093236	304.651948055333	504.098505077484	285.915458550802	275.686350484933	374.974187226108	369.684995041932	350.204361926515	337.269465178478	490.336471094696	445.388374925734	524.944949012831	612.343158699208	466.669565555057	515.106483046072	350.012125754021	257.086478784277	416.722698448612	314.723692815721	246.948234977905	338.634572324668
uc003jje.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc011con.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc021xxk.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jjk.1-x0-0	0	0	0	0	0	0	0	0	0.632662756812035	0	0	0	3.02023371708593	0	1.9163927796905	1.91216376745827	0	1.73626494300375	4.01915140241554	3.90691556952399	6.89960502536032	2.15867153477982	0	1.96418106023288	4.93606844012082	6.82530474648523	6.1357943329857	14.0322665586627	0	17.9706572377933
uc010iuw.1-x0-0	0	0	0	0	0	0.326068478844478	0	0	0	0	0	0	0	6.64304458999839	0.638797593230168	1.27477584497218	0	2.60439741450562	2.00957570120777	11.720746708572	6.32463793991362	2.15867153477982	3.56236309584013	3.92836212046576	4.48733494556438	4.55020316432349	6.64711052740117	14.0322665586627	8.97993581737838	17.9706572377933
uc003jjq.4-x0-0	93.0418216082047	83.2327125236025	84.2462870759473	77.9828834979308	77.9049440536002	103.037639314855	52.0442523309636	69.1573994323734	49.3476950313387	42.5005116066398	30.9815540395254	41.0790399946727	139.937495558315	136.182414094967	145.326452459863	104.531619287719	140.081744770606	134.994599318541	219.445666571888	191.438862906675	192.039006539195	141.033206938948	174.555791696166	144.858353192175	159.749124062092	172.907720244293	164.643814601783	222.511655430223	166.1288126215	175.213908068485
uc003jjp.1-x0-0	6.74216098610179	4.75615500134871	6.5524889947959	0.557020596413791	0	0.326068478844478	1.35179876184321	5.31979995633642	0.632662756812035	0	0	0.586843428495325	2.51686143090495	6.64304458999839	3.83278555938101	4.46171545740262	4.66939149235353	4.34066235750937	8.44021794507263	0	8.0495391962537	1.43911435651988	7.12472619168026	5.89254318069864	9.42340338568519	2.27510158216174	10.737640082725	18.0414855754235	8.97993581737838	12.9164098896639
uc003jjr.3-x0-0	0	0	2.80820956919824	0.557020596413791	0	1.63034239422239	0	0	0.632662756812035	0	0	0	1.51011685854297	9.96456688499758	1.9163927796905	0	0	2.60439741450562	2.81340598169088	0	5.17470376902024	4.31734306955963	0	2.94627159034932	5.38480193467725	6.82530474648523	6.64711052740117	1.33640633892026	8.97993581737838	3.36949823208624
uc011coo.3-x0-0	0.898954798146905	0	1.87213971279883	1.11404119282758	3.54113382061819	2.60854783075582	14.1938869993537	5.31979995633642	18.347219947549	5.88468622245781	0	7.0421211419439	1.51011685854297	6.64304458999839	2.23579157630559	3.82432753491653	4.66939149235353	2.60439741450562	21.7034175730439	7.81383113904797	30.4732555286747	17.9889294564985	17.8118154792007	18.6597200722123	8.52593639657232	6.82530474648523	7.15842672181665	8.68664120298169	4.48996790868919	13.477992928345
uc003jjw.2-x0-0	0.449477399073453	0	0	0	0	0	0	0	0	0.653854024717535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55020316432349	0	0	0	2.8079151934052
uc011coq.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60766056096622	0	0	0	0	0	0.897466989112876	0	0	0	0	6.17741342549145
uc011cor.2-x0-0	1.79790959629381	0	1.40410478459912	0	0	0.326068478844478	2.02769814276482	0	0	0	0	1.17368685699065	0	0	0	0	0	0	0	0	0	0	0	0.49104526505822	2.24366747278219	0	3.06789716649285	6.01382852514117	4.48996790868919	0
uc003jke.4-x0-0	156.418134877561	92.7450225262999	160.5359803725	121.98751061462	131.021951362873	204.771004714332	173.030241515931	122.355398995738	237.248533804513	168.694338377124	87.7810697786552	254.690047966971	178.697161594251	149.468503274964	145.326452459863	124.928032807273	70.040872385303	158.000109813341	279.33102246788	136.74204493334	262.184990963692	327.398516108272	267.17723218801	347.660047661219	138.209916323383	152.431806004837	165.666446990614	145.668290942308	125.719101443297	183.076070610019
uc010iux.3-x0-0	347.895506882852	254.454292572156	349.154056436982	329.756193076964	240.797099802037	312.699671211854	364.309766316745	329.827597292858	318.229366676453	442.659174733771	485.377679952564	410.790399946727	334.239198024177	285.650917369931	285.8619229705	379.245813879223	284.832881033566	282.57711947386	499.982434460493	484.457530620974	483.547318860669	567.011056468831	370.485761967374	453.234779648737	348.665925270352	291.213002516703	348.717644591354	402.258308014998	354.707464786446	309.432254313253
uc011cox.2-x0-0	1.34843219722036	0	0	1.67106178924137	0	0	45.2852585217476	0	41.1230791927823	33.3465552605943	51.6359233992089	25.8211108537943	11.0741902959818	26.5721783599936	20.1221241867503	27.4076806669018	0	28.6483715595618	63.9045072984071	54.6968179733358	66.1212148263697	30.2214014869174	0	29.4627159034932	142.697251268947	129.680790183219	152.372225935811	147.672900450689	202.048555891014	178.583406300571
uc010iuy.3-x0-0	1.34843219722036	2.37807750067436	1.87213971279883	0	0	1.95641087306687	20.2769814276482	42.5583996506913	20.8778709747971	12.4232264696332	0	19.3658331403457	18.1214023025156	13.2860891799968	6.38797593230168	2.54955168994436	32.6857404464747	11.7197883652753	34.5647020607736	23.4414934171439	28.173387186888	11.512914852159	32.0612678625612	5.89254318069864	70.8998921399172	54.6024379718819	45.5071413029772	60.8064884208719	22.449839543446	53.3503886746989
DAC+SB.708.2-x1-0	0.449477399073452	4.75615500134871	1.87213971279883	0	0	0.978205436533433	1.35179876184321	0	1.8979882704361	1.30770804943507	0	0	1.00674457236198	3.32152229499919	0	0	0	2.17033117875468	1.20574542072466	0	0	1.43911435651988	0	0	1.79493397822575	4.55020316432349	2.55658097207737	2.67281267784052	0	2.24633215472416
uc003jkm.1-x0-0	1498.10817111182	1540.99422043698	1621.27299128379	1573.02616427255	1600.59248691942	1541.65176797669	2006.74526195625	1957.6863839318	2172.56390689253	2204.79577134753	2395.90684572329	2256.41298256452	1285.61281890625	1255.5354275097	1476.58063675153	1385.68134348476	1466.18892859901	1445.00649881487	3573.8294270279	3496.68943472397	3433.70343428765	3877.69363364281	4025.47029829935	3986.30546174263	1484.85913348725	1599.39641225971	1677.11711768276	1647.78901588868	1620.8784150368	1557.83134930121
uc003jkn.3-x0-0	629.717836101907	554.092057657125	700.648287514962	675.108962853515	591.369348043238	675.287819686914	835.411634819104	702.213594236407	869.911290616548	890.549181665283	769.375258648213	1001.74173244152	587.938830259395	587.909446214857	564.697072415468	611.255017664159	588.343328036545	598.143272864791	1239.50629250495	1101.75019060576	1300.00058019497	1552.80439068495	1449.88178000693	1479.02833835536	611.623753080425	527.823567061525	617.158646659478	680.230826510412	655.535314668622	596.962770117946
uc003jko.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.719557178259938	0	0.49104526505822	0	0	0	0	0	0
uc003jkp.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33640633892026	0	0
uc011coy.1-x0-0	84.9512284248825	68.9642475195564	144.62279281371	69.0705539553101	0	119.993200214768	0	0	22.1431964884212	0	67.1267004189716	88.0265142742987	8.05395657889582	0	39.6054507802704	127.477584497218	70.040872385303	0	286.163579851986	453.202206064782	248.960747998418	451.162350768981	64.1225357251223	212.131554505151	39.937281015523	29.5763205681027	74.6521643846593	140.990868756087	188.578652164946	11.2316607736208
uc003jks.2-x0-0	104.728233984114	168.843502547879	149.771177023906	125.329634193103	60.1992749505093	183.902622068285	25.684176475021	117.035599039401	49.3476950313387	88.2702933368672	175.56213955731	71.0080548479343	102.184574094741	29.8937006549928	77.9333063740805	59.2770767912063	0	62.9396041838859	213.015024328024	39.0691556952399	349.579987951589	359.059031951709	131.807434546085	287.752525324117	88.8492319221747	54.6024379718818	81.810591106476	43.4332060149085	85.3093902650946	37.0644805529487
uc011coz.1-x0-0	260.696891462603	199.758510056646	230.273184674256	290.764751327999	421.394924653565	180.641937279841	247.379173417308	117.035599039401	211.30936077522	151.040279709751	0	74.5291154189062	146.984707564849	232.506560649944	143.729458476788	39.5180511941375	163.428702232374	181.873752779643	861.706060677891	820.452269600037	855.551023144679	454.760136660281	1047.334750177	736.56789758733	215.39207738709	311.688916756159	203.503845377359	247.235172700248	0	349.866233098288
uc003jkr.1-x0-0	5.84320618795488	0	0	2.78510298206896	0	0	19.6010820467266	0	0	0	0	12.3237119984018	0	0	5.74917833907151	0	0	13.89011954403	46.2202411277787	0	0	7.91512896085932	60.5601726292822	41.2478022648905	7.17973591290301	18.200812657294	16.3621182212952	0	35.9197432695135	8.98532861889665
uc011cpb.1-x0-0	24.7212569490399	0	21.9976416253862	0	0	38.1500120248039	16.2215851421185	0	10.7552668658046	0	0	26.4079542822896	0	0	0	42.0676028840819	0	0	51.8470530911604	0	86.245062817004	170.535051247605	0	54.5060244214624	11.6670708584674	0	18.9186991933726	50.7834408789699	89.7993581737838	0
uc010iva.1-x0-0	157.317089675708	147.44080504181	163.344189941698	161.535972959999	272.667304187601	188.141512293264	197.362619229109	324.507797336521	198.656105638979	226.887346576985	320.142725075095	212.437321115307	160.575759291735	149.468503274964	164.170981460153	167.633023613841	247.477749094737	162.774838406601	379.407892388027	265.670258727631	283.45877312522	314.446486899593	388.297577446574	352.079455046743	137.761182828826	159.257110751322	138.566688686594	170.391808212333	215.518459617081	185.322402764743
DAC+SB.709.1-x1-0	0	0	0	55.1450390449653	0	17.2816293787573	20.2769814276482	0	2.53065102724814	15.0386425685033	61.9631080790507	0	0	39.8582675399903	0	3.18693961243044	46.6939149235353	15.6263844870337	55.4642893533344	66.4175646819078	0	7.19557178259938	0	2.4552263252911	3.14113446189506	0	0	0	49.3896469955811	17.9706572377933
DAC+SB.709.2-x1-0	48.5435590999329	52.3177050148359	53.8240167429664	0	77.9049440536003	34.8893272363591	41.9057616171395	63.837599476037	62.0009501675794	66.6931105211886	0	80.3975497038595	51.8473454766419	0	54.2977954245643	52.9031975663454	0	48.615418404105	23.7129932742517	0	95.444536184151	87.7859757477125	39.1859940542414	94.2806908911782	35.4499460699586	31.8514221502644	44.9958251085618	60.8064884208719	0	40.995561823716
uc011cpe.2-x0-0	3.59581919258762	4.75615500134871	3.27624449739795	5.01318536772412	0	1.95641087306687	2.70359752368642	0	3.16331378406017	2.61541609887014	0	2.3473737139813	3.02023371708593	6.64304458999839	4.15218435599609	0.637387922486089	0	4.34066235750937	4.01915140241554	3.90691556952399	8.0495391962537	7.19557178259938	0	3.43731685540754	4.03860145100794	2.27510158216174	4.60184574973927	4.67742218622091	4.48996790868919	3.36949823208624
uc003jlf.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401915140241554	0	0	0	0	0	0	0	0	0	0	0
uc003jlh.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14993417089339	0.719557178259938	0	0	0	0	0	0	0	0
DAC+SB.711.1-x1-0	0.898954798146905	0	0.936069856399415	1.11404119282758	0	0.326068478844478	3.37949690460803	10.6395999126728	6.32662756812035	1.9615620741526	0	1.76053028548597	0	0	0	0.637387922486089	0	0.868132471501874	247.177811248556	164.090453920007	257.585254280118	210.110696051902	167.431065504486	211.149463975034	3.5898679564515	0	2.55658097207737	0.66820316946013	0	1.68474911604312
uc011cpj.2-x0-0	12.1358897749832	14.2684650040461	13.1049779895918	9.46935013903445	21.2468029237092	18.2598348152908	20.9528808085698	31.9187997380185	27.2044985429175	22.8848908651137	36.1451463794462	18.7789897118504	14.0944240130677	13.2860891799968	12.4565530679883	15.9346980621522	42.0245234311818	14.3241857797809	741.533433745667	769.662367196225	786.554972891076	644.003674542645	573.540458430261	635.412572985336	20.6417407495961	9.10040632864698	14.8281696380488	10.6912507113621	22.449839543446	19.6554063538364
uc003jlq.1-x0-0	150.574928689607	171.221580048554	170.832748792893	144.825355067586	191.221226313382	150.643637226149	173.030241515931	244.710797991475	203.717407693475	232.118178774725	201.380101256915	252.34267425299	178.697161594251	129.539369504969	137.980280137716	168.270411536327	191.445051186495	163.642970878103	300.632524900682	261.763343158107	332.905942473635	310.129143830033	242.240690517129	303.46597380598	189.814268197373	166.082415497807	184.585146183986	198.456341329659	184.088684256257	177.460240223209
uc011cpk.1-x0-0	88.9965250165436	47.5615500134871	59.4404358813628	70.7416157445515	53.1170073092729	63.9094218535177	133.152178041556	63.837599476037	100.593378333114	138.617053240117	139.416993177864	95.6554788447379	65.4383972035286	86.359579669979	61.005170153481	66.2883439385533	65.3714808929495	62.5055379481349	180.861813108699	167.997369489531	167.890388950434	169.095936891086	192.367607175367	129.63594997537	98.2726353078599	102.379571197278	80.787958717645	98.2258659106391	76.3294544477162	96.030699614458
uc003jls.3-x0-0	730.850250893434	746.716335211748	760.556758324524	405.51099418924	460.347396680365	412.15055725942	775.932489298003	760.731393756108	849.666082398563	270.041712208342	299.488355715412	263.492699394401	563.273588236527	561.337267854864	556.073304906861	346.739029832432	424.914625804172	362.879373087783	644.671884947452	519.61977074669	570.367348763119	379.926190121247	427.483571500816	402.65711734774	975.097883671139	996.494492986844	1043.59635280198	1005.6457700375	866.563806377014	897.971278850984
uc003jly.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319398796615084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc010ivg.3-x0-0	0	133.172340037764	66.9289947325582	0	0	76.6260925284523	0	0	0	0	222.034470616598	106.805503986149	90.103639226397	189.326770814954	0	129.389748264676	0	0	0	0	0	0	0	0	0	65.9779458826906	0	83.5253961825163	76.3294544477162	0
uc011cpm.2-x0-0	200.46691998676	0	116.540697121727	245.089062422068	148.727620465964	146.078678522326	235.88888394164	218.111798209793	238.513859318137	211.194849983764	0	141.429266267373	77.5193320718723	0	144.368256070018	42.0676028840819	112.065395816485	166.247368292609	310.27848826648	250.042596449535	282.883806039773	324.520287395232	306.363226242251	275.967438962719	87.0542979439489	0	93.0595473836164	16.0368760670431	0	88.7301201116044
uc011cpn.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003jmi.4-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc021xxt.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cpo.2-x0-0	592.860689377884	523.177050148359	608.913441587819	632.218376929653	626.78068624942	638.116013098643	510.979931976734	510.700795808296	537.130680533417	717.277865115136	645.449042490112	704.798957622885	396.153989224438	298.937006549928	401.164888548545	404.741330778666	308.179838495333	415.401387613647	748.767906270015	668.082562388602	761.256421131422	692.214005486061	758.783339413948	683.535008961042	221.67434631088	134.230993347543	245.431773319428	191.774309635057	188.578652164946	234.180127129994
uc011cpp.2-x0-0	0	0	16.8492574151895	6.1272265605517	0	18.5859032941352	40.5539628552963	0	8.22461583855645	36.615825384182	51.6359233992089	72.1817417049249	6.54383972035286	36.5367452449911	3.83278555938101	5.09910337988871	70.040872385303	0	28.5359749571503	0	6.89960502536032	8.63468613911926	0	5.40149791564042	0	102.379571197278	0	25.3917204394849	0	0
DAC+SB.713.1-x1-0	5.39372878888143	2.37807750067436	2.80820956919824	6.1272265605517	7.08226764123638	6.19530109804508	4.73129566645124	21.2791998253457	4.42863929768424	4.57697817302274	0	5.86843428495325	3.02023371708593	0	4.79098194922626	6.37387922486089	0	3.90659612175843	4.42106654265709	3.90691556952399	4.02476959812685	6.47601460433944	10.6870892875204	6.38358844575685	6.28226892379013	13.6506094929705	10.2263238883095	11.3594538808222	8.97993581737838	10.6700777349398
