chr	start	end	strand	pvalue	qvalue	meth.diff	symbol	tss	tss.strand	distance
chr5	141760001	141761000	*	1	0.790350066518014	-3.86554621848739	ARAP3	141682230	-	77771
chr5	141883001	141884000	*	0.336766609511844	0.516516753848226	-18.8789237668161	PCDH1	141878410	-	4591
chr5	141923001	141924000	*	0.142571649968744	0.303829400868253	-6.13718411552347	DELE1	141923871	+	870
chr5	142358001	142359000	*	0.446063258693234	0.618510226113239	-20	SPRY4-AS1	142325293	+	-32708
chr5	142432001	142433000	*	0.358823046366507	0.536567747233607	-15.1785714285714	SPRY4-AS1	142325293	+	-106708
chr5	142626001	142627000	*	0.177865612648221	0.348919958345787	-20	FGF1	142621334	-	4667
chr5	142669001	142670000	*	0.735603464317577	0.790350066518014	7.89473684210527	FGF1	142685680	-	-16679
chr5	142713001	142714000	*	0.612338054124524	0.741093318234296	-4.91329479768786	FGF1	142698070	-	14931
chr5	142720001	142721000	*	0.379065792465788	0.555759623816203	-7.5925925925926	FGF1	142698070	-	21931
chr5	142904001	142905000	*	0.0548780487804878	0.165507626150641	-20	ARHGAP26-AS1	142868910	-	35091
chr5	143046001	143047000	*	0.4	0.576424752764863	-10	ARHGAP26-IT1	143192500	+	146499
chr5	143141001	143142000	*	0.0494129279446298	0.154616399739383	-38.2608695652174	ARHGAP26-IT1	143192500	+	51499
chr5	143258001	143259000	*	0.473192179629472	0.641223096942049	-5.34883720930233	ARHGAP26-IT1	143192500	+	-65501
chr5	143522001	143523000	*	0.0714285714285714	0.194086837421139	-20	NR3C1	143435512	-	86489
chr5	144021001	144022000	*	0.70465293668955	0.790350066518014	10.6951871657754	YIPF5	144170659	-	-149658
chr5	145015001	145016000	*	0.036055114989834	0.124468293680399	-22.6362625139043	KCTD16	144205391	+	-809610
chr5	146182001	146183000	*	1	0.790350066518014	-1.35135135135135	LARS1	146182650	-	-649
chr5	146183001	146184000	*	0.0109079754571059	0.0558556032399158	-18.4535104364326	LARS1	146182787	-	214
chr5	146268001	146269000	*	0.231017547257694	0.410650863478459	-12.1900826446281	RBM27	146203605	+	-64396
chr5	146337001	146338000	*	0.0765280699878068	0.20299084097982	29.6969696969697	POU4F3	146338839	+	1838
chr5	146881001	146882000	*	1	0.790350066518014	0	PPP2R2B	146878927	-	2074
chr5	146927001	146928000	*	0.582043343653251	0.724871274124975	-20	PPP2R2B-IT1	146919506	-	7495
chr5	148660001	148661000	*	0.0659206622758597	0.184144886139056	-17.822966507177	HTR4	148654527	-	5474
chr5	148826001	148827000	*	1	0.790350066518014	-0.835654596100279	ADRB2	148826611	+	610
chr5	148849001	148850000	*	0.276595744680851	0.461093472141226	7.69230769230769	ADRB2	148826611	+	-22390
chr5	148908001	148909000	*	0.187249949287658	0.359919688510735	-22.0779220779221	ADRB2	148826611	+	-81390
chr5	149298001	149299000	*	1	0.790350066518014	0	AFAP1L1	149271859	+	-26142
chr5	149345001	149346000	*	1	0.790350066518014	-0.432900432900433	GRPEL2	149345499	+	498
chr5	149363001	149364000	*	0.194805194805195	0.369071568121607	-20	PCYOX1L	149358046	+	-4955
chr5	149416001	149417000	*	1	0.790350066518014	5.13513513513513	CARMN	149406845	+	-9156
chr5	149581001	149582000	*	1	0.790350066518014	0.0985221674876797	ARHGEF37	149581498	+	497
chr5	149961001	149962000	*	0.365850238533655	0.542523307262289	-13.0890052356021	SLC26A2	149960758	+	-243
chr5	150156001	150157000	*	0.471913639954216	0.640866377345931	16.017316017316	PDGFRB	150155845	-	156
chr5	150332001	150333000	*	1	0.790350066518014	4.375	TCOF1	150357639	+	25638
chr5	150400001	150401000	*	0.220495745467998	0.398235125879104	-13.3333333333333	CD74	150412756	-	-12755
chr5	150412001	150413000	*	1	0.790350066518014	0	CD74	150412756	-	-755
chr5	150593001	150594000	*	1.94671792329232e-05	0.000737339017556423	-66.0550458715596	SYNPO	150601076	+	8075
chr5	150672001	150673000	*	0.0814960496143331	0.210789605270013	-13.9240506329114	MYOZ3	150661251	+	-10750
chr5	150681001	150682000	*	0.462379274663335	0.631770253087671	18.0952380952381	MYOZ3	150661251	+	-19750
chr5	150700001	150701000	*	1	0.790350066518014	-2.83132530120482	RBM22	150701062	-	-1061
chr5	150904001	150905000	*	0.0987322682287925	0.237266187829176	-31.3157894736842	ZNF300	150904983	-	-982
chr5	151553001	151554000	*	1	0.790350066518014	6.25	MIR6499	151522148	-	30853
chr5	151645001	151646000	*	0.0738162708494888	0.198899424451663	-20.9523809523809	CLMAT3	151676945	+	31944
chr5	151959001	151960000	*	0.0597009117952231	0.17348701292182	-25.1754385964912	LINC01933	151958898	+	-103
chr5	152768001	152769000	*	0.516742788934761	0.671144275156435	9.31818181818183	LINC01470	152972349	-	-204348
chr5	154369001	154370000	*	0.0171439861684291	0.0751585744864198	-41.8181818181818	MIR1294	154347106	+	-21895
chr5	154413001	154414000	*	0.0154440154440154	0.0702062859497261	-30	SAP30L-AS1	154445822	-	-32821
chr5	154680001	154681000	*	0.00589826111430635	0.0365918018069989	-62.3076923076923	LARP1	154682979	+	2978
chr5	154686001	154687000	*	0.148785425101215	0.311536091874639	-16.6666666666667	MIR1303	154685776	+	-225
chr5	154891001	154892000	*	0.00135619119135047	0.0135119014424044	-28.8084464555053	CNOT8	154858627	+	-32374
chr5	154892001	154893000	*	1	0.790350066518014	2.8169014084507	CNOT8	154858627	+	-33374
chr5	154940001	154941000	*	0.0851838816389101	0.216372026103555	19.8148148148148	MRPL22	154941073	+	1072
chr5	157573001	157574000	*	0.00452618118185489	0.0307870952454934	-61.4285714285714	ADAM19	157575775	-	-2774
chr5	157671001	157672000	*	1	0.790350066518014	-6.11111111111111	SOX30	157671480	-	-479
chr5	157743001	157744000	*	1	0.790350066518014	-1.84210526315789	LSM11	157743712	+	711
chr5	157987001	157988000	*	0.00076990612548119	0.00903733945617301	-26.0869565217391	CLINT1	157859145	-	127856
chr5	158008001	158009000	*	0.00815702959132814	0.0460821620855626	-24.828218048557	CLINT1	157859145	-	148856
chr5	158401001	158402000	*	0.283584935642778	0.468239156234956	-17.5213675213675	LINC02227	158409773	-	-8772
chr5	158816001	158817000	*	0.288978494623656	0.473633815569017	-17.3913043478261	EBF1	159097956	-	-281955
chr5	158917001	158918000	*	0.0151819195297456	0.0693179752325541	-44.1176470588235	EBF1	159097956	-	-180955
chr5	159096001	159097000	*	0.709734286285159	0.790350066518014	-3.73295046661882	EBF1	159097956	-	-1955
chr5	159442001	159443000	*	0.0612039170506913	0.175963588875365	-18.1481481481482	LINC01845	159466276	-	-24275
chr5	159521001	159522000	*	0.0598282984461329	0.173716974560742	-29.9065420560748	LINC01845	159466276	-	54725
chr5	159866001	159867000	*	0.0270102759996962	0.102864608237651	34.4827586206896	LINC01847	159871384	-	-5383
chr5	160166001	160167000	*	0.294117647058823	0.47857468080692	-10	FABP6	160187381	+	21380
chr5	160266001	160267000	*	1	0.790350066518014	0	FABP6	160229506	+	-36495
chr5	160295001	160296000	*	0.11021411021411	0.255727726236384	-22.5925925925926	CCNJL	160312564	-	-17563
chr5	160526001	160527000	*	0.0393536564957316	0.132434591528703	-35.4838709677419	MIR146A	160485352	+	-40649
chr5	161900001	161901000	*	0.749041072526961	0.790350066518014	6.54545454545454	GABRA1	161850725	+	-49276
chr5	163194001	163195000	*	0.410051687405761	0.585945744206757	-15.8064516129032	CCNG1	163437571	+	243570
chr5	163613001	163614000	*	0.258982198851989	0.443587561623434	-23.4848484848485	MAT2B	163505619	+	-107382
chr5	163682001	163683000	*	1	0.790350066518014	-1.875	MAT2B	163505619	+	-176382
chr5	163915001	163916000	*	1	0.790350066518014	0	MAT2B	163505619	+	-409382
chr5	166582001	166583000	*	0.272068511198946	0.456701594532943	-22.8571428571429	LINC01947	166926370	-	-344369
chr5	167645001	167646000	*	0.0677583286278938	0.18666209897931	-30	TENM2	167573659	+	-71342
chr5	168111001	168112000	*	0.416014285467864	0.591019179946895	12.2222222222222	MIR12125	168165845	+	54844
chr5	168190001	168191000	*	1	0.790350066518014	-9.23076923076923	MIR12125	168165845	+	-24156
chr5	168468001	168469000	*	0.441079141709049	0.613417603455951	14.2857142857143	RARS1	168486471	+	18470
chr5	168712001	168713000	*	0.680172297752053	0.790350066518014	-13.8461538461538	SLIT3-AS2	168706927	+	-5074
chr5	168720001	168721000	*	0.333333333333333	0.51281991653641	-10	SLIT3-AS2	168706927	+	-13074
chr5	168776001	168777000	*	0.00198525241066364	0.0175664492685315	-42.5133689839572	MIR218-2	168768255	-	7746
chr5	168824001	168825000	*	0.00143052570092988	0.0139262253622451	-52.1739130434783	MIR218-2	168768255	-	55746
chr5	168931001	168932000	*	0.0270660388903339	0.102939163439264	-36.25	SLIT3-AS1	169013227	+	82226
chr5	169114001	169115000	*	0.661831637372803	0.779715499648191	-3.84615384615384	SLIT3-AS1	169013227	+	-100774
chr5	169227001	169228000	*	0.353854216119938	0.532446592079154	-3.06691449814126	MIR585	169263694	-	-36693
chr5	169963001	169964000	*	0.0330793905372895	0.117356868214216	-18.7179487179487	INSYN2B	169980495	-	-17494
chr5	169979001	169980000	*	0.0797547208352407	0.20818394433859	-16.5909090909091	INSYN2B	169980495	-	-1494
chr5	170268001	170269000	*	1	0.790350066518014	-2.4390243902439	LCP2	170297777	-	-29776
chr5	170297001	170298000	*	1	0.790350066518014	0	LCP2	170297777	-	-776
chr5	170302001	170303000	*	1	0.790350066518014	-2.94117647058824	LCP2	170297777	-	4224
chr5	170601001	170602000	*	0.231659984377674	0.411571597786075	13.8095238095238	KCNIP1-AS1	170681470	-	-80469
chr5	170609001	170610000	*	0.163584637268848	0.331482882811648	-16.4285714285714	KCNIP1-AS1	170681470	-	-72469
chr5	171348001	171349000	*	0.757154623362901	0.790350066518014	-7.69230769230769	SNORA70J	171366118	+	18117
chr5	171387001	171388000	*	1	0.790350066518014	-0.943396226415094	NPM1	171387116	+	115
chr5	171852001	171853000	*	1	0.790350066518014	-5.17241379310345	SMIM23	171785817	+	-66184
chr5	172115001	172116000	*	1	0.790350066518014	-1.13636363636364	STK10	172188224	-	-73223
chr5	172148001	172149000	*	0.000333643113456999	0.00500152725890296	-38.5416666666667	STK10	172188224	-	-40223
chr5	172458001	172459000	*	0.242016806722689	0.423704238289816	-12.8571428571429	SH3PXD2B	172454525	-	3476
chr5	172513001	172514000	*	0.177865612648221	0.348919958345787	-20	LINC01944	172559014	-	-46013
chr5	172573001	172574000	*	1	0.790350066518014	-2.37154150197628	LINC01944	172559014	-	13987
chr5	172586001	172587000	*	0.172821769518687	0.342617555372235	13.7161084529506	LINC01944	172559014	-	26987
chr5	172721001	172722000	*	0.00520298376444174	0.0337324030948303	-48.0555555555556	LOC101928093	172755503	+	34502
chr5	172748001	172749000	*	0.00898838439084991	0.0491178126586315	20	LOC101928093	172755503	+	7502
chr5	172800001	172801000	*	0.29886565532322	0.483737007407239	1.83219863836604	DUSP1	172771195	-	28806
chr5	172901001	172902000	*	0.000487659474128409	0.00659282751017688	-53.3333333333333	MIR10523	172915083	+	14082
chr5	172905001	172906000	*	0.825787291720956	0.790350066518014	4.76190476190475	MIR10523	172915083	+	10082
chr5	172906001	172907000	*	0.316487481124158	0.499554356186353	-10.5855855855856	MIR10523	172915083	+	9082
chr5	172917001	172918000	*	0.174164133738602	0.344311881342232	-15	MIR10523	172915083	+	-1918
chr5	172983001	172984000	*	1	0.790350066518014	-0.458715596330275	ATP6V0E1	172983771	+	770
chr5	173056001	173057000	*	1	0.790350066518014	-1.40845070422535	CREBRF	173056352	+	351
chr5	173145001	173146000	*	0.694311720036539	0.790350066518014	-6.81818181818182	BNIP1	173144531	+	-470
chr5	173426001	173427000	*	1	0.790350066518014	10	MIR8056	173347455	+	-78546
chr5	173590001	173591000	*	0.398287699660391	0.574804741735766	-6.4935064935065	LOC285593	173579634	+	-10367
chr5	173616001	173617000	*	1	0.790350066518014	-1.76211453744493	BOD1	173616650	-	-649
chr5	173630001	173631000	*	0.194805194805195	0.369071568121607	-20	BOD1	173616650	-	13351
chr5	173917001	173918000	*	1	0.790350066518014	0	CPEB4	173893051	+	-23950
chr5	174142001	174143000	*	0.24753366478506	0.430360517867686	-17.9661016949153	NSG2	174045706	+	-96295
chr5	174311001	174312000	*	0.692573909754374	0.790350066518014	-3.84839165489153	LINC01411	174336354	+	25353
chr5	174407001	174408000	*	0.422240190080909	0.596979716661119	-9.29791271347248	LINC01411	174336354	+	-70647
chr5	174564001	174565000	*	1	0.790350066518014	-1.19047619047619	MSX2	174724582	+	160581
chr5	174735001	174736000	*	0.16284621314736	0.330833265083513	-26.9724770642202	MSX2	174724582	+	-10419
chr5	175215001	175216000	*	0.514875459009285	0.669904189332854	-10.1851851851852	LINC01951	174995731	-	219270
chr5	175484001	175485000	*	0.106958762886598	0.251164458155437	-8.7012987012987	SFXN1	175478560	+	-5441
chr5	175642001	175643000	*	0.00245440729483283	0.0203562921515049	-30.4347826086957	HRH2	175658071	+	16070
chr5	175674001	175675000	*	0.00275945618522008	0.022083613280275	-64.3939393939394	HRH2	175658071	+	-15930
chr5	175797001	175798000	*	0.706514379287671	0.790350066518014	-3.93192488262911	CPLX2	175796533	+	-468
chr5	175828001	175829000	*	0.656281798696659	0.775222412101404	-20	CPLX2	175796533	+	-31468
chr5	175968001	175969000	*	1	0.790350066518014	-0.819942769095311	THOC3	175968315	-	-314
chr5	176040001	176041000	*	1	0.790350066518014	-7.30769230769231	LOC100996385	176062055	-	-22054
chr5	176204001	176205000	*	1	0.790350066518014	4.04040404040404	LOC643201	176199295	-	4706
chr5	176432001	176433000	*	0.00026179152668092	0.00419376296811242	-50	CLTB	176416569	-	15432
chr5	176537001	176538000	*	1	0.790350066518014	-0.763358778625954	RNF44	176537402	-	-401
chr5	176550001	176551000	*	0.377664847949875	0.554291553917123	-8.17307692307692	CDHR2	176549342	+	-659
chr5	176673001	176674000	*	0.0997474422268751	0.239149739938871	26.044226044226	TSPAN17	176647484	+	-25517
chr5	177131001	177132000	*	1	0.790350066518014	-1.37931034482759	NSD1	177133079	+	2078
chr5	177303001	177304000	*	1	0.790350066518014	-0.854700854700855	RAB24	177303719	-	-718
chr5	177397001	177398000	*	0.227432001623329	0.40615881250789	13.6111111111111	PFN3	177400661	-	-3660
chr5	177400001	177401000	*	1	0.790350066518014	6.91823899371069	PFN3	177400661	-	-660
chr5	177406001	177407000	*	1	0.790350066518014	0	F12	177409564	-	-3563
chr5	177458001	177459000	*	0.00502398997010105	0.0331228356752025	-20.012190166599	DBN1	177462426	-	-4425
chr5	177478001	177479000	*	0.501834704597388	0.660502422044612	-14.9275362318841	DBN1	177473634	-	4367
chr5	177631001	177632000	*	1	0.790350066518014	2.77777777777779	B4GALT7	177600132	+	-30869
chr5	177984001	177985000	*	0.820187899838381	0.790350066518014	-3.65771359157781	PROP1	177996242	-	-12241
chr5	177990001	177991000	*	0.000272245847246062	0.00429504494002508	-38.7276785714286	PROP1	177996242	-	-6241
chr5	178114001	178115000	*	0.300746271302421	0.485520926342666	9.3778801843318	N4BP3	178113532	+	-469
chr5	178121001	178122000	*	0.216478420993658	0.393479023600584	-18.1372549019608	N4BP3	178113532	+	-7469
chr5	178146001	178147000	*	1	0.790350066518014	7.27272727272727	NHP2	178153885	-	-7884
chr5	178201001	178202000	*	0.468305575101152	0.637354749687782	-5.98738839982519	HNRNPAB	178204533	+	3532
chr5	178308001	178309000	*	0.000493663015452143	0.00663563507165761	-45.7142857142857	PHYKPL	178232822	-	75179
chr5	178506001	178507000	*	0.117647058823529	0.26720859538648	10	COL23A1	178590393	-	-84392
chr5	179023001	179024000	*	0.553235804611951	0.702555683051646	-3.84615384615385	ZNF879	179023804	+	803
chr5	179179001	179180000	*	0.263588544710695	0.448521161996908	-8.57142857142857	ZNF354C	179060373	+	-118628
chr5	179238001	179239000	*	0.720339792486399	0.790350066518014	-11.6326530612245	ADAMTS2	179345461	-	-107460
chr5	179240001	179241000	*	0.186859573162621	0.359699823733014	-24.4117647058823	ADAMTS2	179345461	-	-105460
chr5	179261001	179262000	*	0.288746339196232	0.473336239439151	-19.4915254237288	ADAMTS2	179345461	-	-84460
chr5	179271001	179272000	*	2.91840285719159e-05	0.000935025665933105	-61.1570247933884	ADAMTS2	179345461	-	-74460
chr5	179306001	179307000	*	0.577587505109395	0.721091420161084	9.84848484848485	ADAMTS2	179345461	-	-39460
chr5	179348001	179349000	*	0.0797433579374808	0.20818394433859	-27.7295285359801	ADAMTS2	179345461	-	2540
chr5	179351001	179352000	*	1	0.790350066518014	4.08163265306123	ADAMTS2	179345461	-	5540
chr5	179354001	179355000	*	0.340805075930934	0.519699895179775	25.7142857142857	ADAMTS2	179345461	-	8540
chr5	179361001	179362000	*	1	0.790350066518014	-1.38067061143985	ADAMTS2	179345461	-	15540
chr5	179378001	179379000	*	0.0031584219734452	0.0242397194273284	-50	ADAMTS2	179345461	-	32540
chr5	179405001	179406000	*	0.234116912835448	0.414509471964001	-25	ADAMTS2	179345461	-	59540
chr5	179523001	179524000	*	0.267008684253926	0.451548451250885	-22.3076923076923	C5orf60	179522457	+	-544
chr5	179535001	179536000	*	1	0.790350066518014	0.992063492063494	C5orf60	179522457	+	-12544
chr5	179607001	179608000	*	0.0111342248953401	0.0565498562279465	-29.4071146245059	RUFY1-AS1	179603741	-	3260
chr5	179650001	179651000	*	0.146994943914359	0.309544066370689	-7.07523973444799	C5orf60	179645046	-	4955
chr5	179711001	179712000	*	0.00499528925517277	0.0329800973242262	-7.39342859097719	CANX	179698967	+	-12034
chr5	179732001	179733000	*	1	0.790350066518014	0	MAML1	179732822	+	821
chr5	179867001	179868000	*	0.258948071523051	0.443587561623434	-10.4166666666667	LOC100996419	179859003	+	-7998
chr5	179890001	179891000	*	0.266798418972332	0.451548451250885	-23.3333333333333	TBC1D9B	179907897	-	-17896
chr5	179908001	179909000	*	0.0123434501860761	0.0604676521479458	-12.4087591240876	TBC1D9B	179907897	-	104
chr5	180007001	180008000	*	0.748182532748145	0.790350066518014	8.33333333333334	MIR340	180015397	-	-8396
chr5	180097001	180098000	*	1	0.790350066518014	-1.86480186480187	RNF130	180071759	-	25242
chr5	180790001	180791000	*	0.00449929400781721	0.0307020984664158	-31.6970546984572	MGAT1	180802806	-	-12805
chr5	180924001	180925000	*	1	0.790350066518014	-6.66666666666667	BTNL8	180909564	+	-14437
chr5	180970001	180971000	*	0.0320193607144955	0.11507994095885	-22.8021978021978	BTNL3	180988846	+	18845
chr5	181033001	181034000	*	0.58791921606572	0.728214483473929	-9.09090909090908	BTNL9	181040266	+	7265
chr5	181038001	181039000	*	0.0978052267180436	0.235643690295099	-23.8888888888889	BTNL9	181040266	+	2265
chr5	181072001	181073000	*	0.00748198159231102	0.0432880235573409	-37.8378378378378	MIR8089	181043484	-	28517
chr5	181084001	181085000	*	0.00258813601561757	0.0211568980227586	-48.5849056603774	MIR8089	181043484	-	40517
chr5	181190001	181191000	*	0.0215878391796894	0.0883861285375552	-22.9885057471264	LINC01962	181191908	-	-1907
chr5	181206001	181207000	*	1	0.790350066518014	0	TRIM7	181205196	-	805
chr5	181214001	181215000	*	0.0873015873015873	0.21890618522442	-23.0769230769231	MIR4638	181222633	-	-8632
chr6	164001	165000	*	3.36737001385371e-05	0.00102889023003594	-24.2307692307692	LINC00266-3	148159	-	15842
chr6	225001	226000	*	1	0.790350066518014	-0.934579439252336	LOC285766	205484	-	19517
chr6	291001	292000	*	0.108680622077393	0.253654252416564	-15.547263681592	DUSP22	292057	+	1056
chr6	302001	303000	*	0.442307692307692	0.614578014028481	-6.66666666666667	DUSP22	292057	+	-9944
chr6	304001	305000	*	0.319742769813835	0.501972914442896	-13.1614349775785	DUSP22	292057	+	-11944
chr6	307001	308000	*	0.186271826019019	0.359085627271992	-20.9677419354839	DUSP22	292057	+	-14944
chr6	315001	316000	*	0.263403007498896	0.448368555076496	-21.7391304347826	DUSP22	292057	+	-22944
