chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr3	10150175	10150224	VHL	0	+	10150175	10150224	0	1	49	0	-1.20766966620726	0.000336488326805995	ENSG00000134086.8
chr3	4980392	4981424	BHLHE40	0	+	4980392	4981424	0	2	17,33	0,1000	5.04985600724017	6.11306549491709e-07	ENSG00000134107.5
chr3	4984086	4984135	BHLHE40	0	+	4984086	4984135	0	1	49	0	-2.13435729927592	0.000288069237841415	ENSG00000134107.5
chr15	36891248	36891297	MEIS2	0	-	36891248	36891297	0	1	49	0	4.39444915466307	3.42465782943169e-06	ENSG00000134138.20
chr15	34142216	34142265	KATNBL1	0	-	34142216	34142265	0	1	49	0	5.17614973257384	0.00108491049507042	ENSG00000134152.11
chr1	108699799	108699848	PRPF38B	0	+	108699799	108699848	0	1	49	0	0.583285532021326	0.00437873911536879	ENSG00000134186.12
chr1	116986860	116986909	PTGFRN	0	+	116986860	116986909	0	1	49	0	5.25749537202778	0.000936306893853711	ENSG00000134247.10
chr1	119915299	119915348	NOTCH2	0	-	119915299	119915348	0	1	49	0	0.578077850775158	0.00213920913067767	ENSG00000134250.20
chr1	119925599	119925648	NOTCH2	0	-	119925599	119925648	0	1	49	0	-1.17163742368313	0.000153946040198028	ENSG00000134250.20
chr1	117118353	117118402	TRIM45	0	-	117118353	117118402	0	1	49	0	-1.92844245601492	7.62461861488762e-05	ENSG00000134253.10
chr12	46358933	46358982	SLC38A2	0	-	46358933	46358982	0	1	49	0	4.0073331852231	7.17865650071703e-05	ENSG00000134294.14
chr2	9588261	9588310	YWHAQ	0	-	9588261	9588310	0	1	49	0	5.13775730153522	9.56283034836414e-06	ENSG00000134308.14
chr2	8730337	8730386	KIDINS220	0	-	8730337	8730386	0	1	49	0	4.46590812140418	0.000228633132758116	ENSG00000134313.16
chr2	8730437	8730486	KIDINS220	0	-	8730437	8730486	0	1	49	0	-0.846818359059387	0.00077192775945456	ENSG00000134313.16
chr2	11192215	11192264	ROCK2	0	-	11192215	11192264	0	1	49	0	-3.06593653222579	0.00369805239913612	ENSG00000134318.14
chr2	11344350	11344399	ROCK2	0	-	11344350	11344399	0	1	49	0	4.86753445045558	0.00188785336136299	ENSG00000134318.14
chr2	11344450	11344499	ROCK2	0	-	11344450	11344499	0	1	49	0	1.67964217110732	0.00029885585178624	ENSG00000134318.14
chr1	193122232	193122281	CDC73	0	+	193122232	193122281	0	1	49	0	-4.99043258676937	0.000133363412534338	ENSG00000134371.14
chr18	24477041	24477090	HRH4	0	+	24477041	24477090	0	1	49	0	4.71551824263721	0.00279132314178488	ENSG00000134489.7
chr18	24477189	24477238	HRH4	0	+	24477189	24477238	0	1	49	0	-1.36207605846924	0.0035950097396078	ENSG00000134489.7
chr18	23136009	23136058	CABLES1	0	+	23136009	23136058	0	1	49	0	5.42053499926292	1.15664162692042e-08	ENSG00000134508.12
chr11	94545686	94545735	PIWIL4	0	+	94545686	94545735	0	1	49	0	-0.622334861896912	0.00210879537822772	ENSG00000134627.12
chr1	35855699	35855748	AGO4	0	+	35855699	35855748	0	1	49	0	-2.23359222150654	0.000276433926294728	ENSG00000134698.11
chr19	47341700	47341749	C5AR2	0	+	47341700	47341749	0	1	49	0	4.40060302037309	1.81948744552018e-05	ENSG00000134830.6
chr13	102875503	102875552	ERCC5	0	+	102875503	102875552	0	1	49	0	0.865105950318353	0.00274559189121282	ENSG00000134899.22
chr13	102875753	102875802	ERCC5	0	+	102875753	102875802	0	1	49	0	0.72021650252816	0.00418770398465407	ENSG00000134899.22
chr11	128462310	128462359	ETS1	0	-	128462310	128462359	0	1	49	0	-2.51323715636854	0.00347118146378467	ENSG00000134954.14
chr5	112843892	112843941	APC	0	+	112843892	112843941	0	1	49	0	-1.68800796437615	0.00124641254774727	ENSG00000134982.17
chr9	78329407	78329456	PSAT1	0	+	78329407	78329456	0	1	49	0	-1.74319863655831	7.97194567246917e-05	ENSG00000135069.14
chr9	86266073	86266122	ISCA1	0	-	86266073	86266122	0	1	49	0	-5.72358510194301	0.000855261483522218	ENSG00000135070.15
chr6	84152827	84152876	CEP162	0	-	84152827	84152876	0	1	49	0	1.16486167420931	0.000226548042120189	ENSG00000135315.12
chr6	85612879	85613980	SYNCRIP	0	-	85612879	85613980	0	2	45,5	0,1097	0.693147180559945	0.00168406863258042	ENSG00000135316.18
chr11	33859075	33859124	LMO2	0	-	33859075	33859124	0	1	49	0	1.30455447762377	0.000210461007056684	ENSG00000135363.12
chr12	55828176	55828225	DNAJC14	0	-	55828176	55828225	0	1	49	0	5.92157841963445	1.09614066268193e-07	ENSG00000135392.16
chr12	55751596	55751645	GDF11	0	+	55751596	55751645	0	1	49	0	-2.04984107190354	4.20356257618825e-05	ENSG00000135414.10
chr12	56120645	56120694	ZC3H10	0	+	56120645	56120694	0	1	49	0	4.41884060763558	8.06285642696025e-07	ENSG00000135482.7
chr12	57720448	57720497	OS9	0	+	57720448	57720497	0	1	49	0	-0.776917063625404	0.00161532437645007	ENSG00000135506.16
chr6	144187130	144187179	STX11	0	+	144187130	144187179	0	1	49	0	2.52494402284712	0.000198135349442796	ENSG00000135604.10
chr12	68842588	68842637	MDM2	0	+	68842588	68842637	0	1	49	0	-1.04718707686067	0.00128938581694904	ENSG00000135679.25
chr16	84657860	84657909	KLHL36	0	+	84657860	84657909	0	1	49	0	-1.6760235171934	6.99451138982399e-05	ENSG00000135686.13
chr16	66721942	66721991	DYNC1LI2	0	-	66721942	66721991	0	1	49	0	-5.25227342803726	0.000203024452193557	ENSG00000135720.13
chr1	229635938	229635987	URB2	0	+	229635938	229635987	0	1	49	0	1.01315814012709	0.00116283195167133	ENSG00000135763.10
chr1	229636288	229636337	URB2	0	+	229636288	229636337	0	1	49	0	-1.09776590689942	0.00213884506442086	ENSG00000135763.10
chr1	231421790	231421839	EGLN1	0	-	231421790	231421839	0	1	49	0	1.45482200812764	0.000876436931152136	ENSG00000135766.9
chr1	229595049	229599197	TAF5L	0	-	229595049	229599197	0	2	46,4	0,4145	-0.921830912249769	0.00185540755480584	ENSG00000135801.9
chr1	229610206	229614201	TAF5L	0	-	229610206	229614201	0	2	5,45	0,3951	5.03043792138307	5.94306492907038e-07	ENSG00000135801.9
chr1	182586712	182586761	RNASEL	0	-	182586712	182586761	0	1	49	0	1.46677403624522	0.00336122821796903	ENSG00000135828.11
chr1	180011945	180011994	CEP350	0	+	180011945	180011994	0	1	49	0	-1.60358614020886	0.00190574799112886	ENSG00000135837.16
chr1	180014265	180014314	CEP350	0	+	180014265	180014314	0	1	49	0	1.51112322360948	8.25675936102499e-05	ENSG00000135837.16
chr1	180020683	180020732	CEP350	0	+	180020683	180020732	0	1	49	0	-0.856600253049517	0.00115471031169445	ENSG00000135837.16
chr1	184794864	184794913	NIBAN1	0	-	184794864	184794913	0	1	49	0	-1.4301176276599	0.00232813382985642	ENSG00000135842.17
chr1	172442693	172442742	PIGC	0	-	172442693	172442742	0	1	49	0	-1.12633683668296	0.000883949876851142	ENSG00000135845.10
chr1	183096579	183103335	LAMC1	0	+	183096579	183103335	0	2	42,8	0,6749	2.80336038132411	0.000491167124908154	ENSG00000135862.6
chr2	218454841	218454890	USP37	0	-	218454841	218454890	0	1	49	0	1.23821137785506	0.000237556291956986	ENSG00000135913.11
chr2	232581211	232581260	EIF4E2	0	+	232581211	232581260	0	1	49	0	-1.70589817862165	0.0018258897356892	ENSG00000135930.14
chr2	230818891	230818940	CAB39	0	+	230818891	230818940	0	1	49	0	1.39530343106226	0.000345849748284777	ENSG00000135932.11
chr2	230819089	230819138	CAB39	0	+	230819089	230819138	0	1	49	0	-0.661441320698798	0.000607002006083212	ENSG00000135932.11
chr2	99435887	99435936	REV1	0	-	99435887	99435936	0	1	49	0	-1.93565364888759	0.00157259186190129	ENSG00000135945.10
chr2	96251799	96251848	TMEM127	0	-	96251799	96251848	0	1	49	0	-1.71959702297632	0.00242600360288936	ENSG00000135956.9
chr2	96252098	96252147	TMEM127	0	-	96252098	96252147	0	1	49	0	1.13309846473855	0.00433905526511169	ENSG00000135956.9
chr2	96253044	96253093	TMEM127	0	-	96253044	96253093	0	1	49	0	2.03563891902144	1.76391037646218e-05	ENSG00000135956.9
chr2	96253691	96253740	TMEM127	0	-	96253691	96253740	0	1	49	0	-1.79992277986717	0.000348940781456308	ENSG00000135956.9
chr2	105267070	105267119	TGFBRAP1	0	-	105267070	105267119	0	1	49	0	-0.910886936076651	0.00145270681939336	ENSG00000135966.13
chr2	105343025	105343074	C2orf49	0	+	105343025	105343074	0	1	49	0	-2.75890861833628	0.000410420864361716	ENSG00000135974.10
chr12	100338827	100338876	SCYL2	0	+	100338827	100338876	0	1	49	0	0.639668194600748	0.00184886577625598	ENSG00000136021.19
chr12	106238971	106239020	CKAP4	0	-	106238971	106239020	0	1	49	0	1.05866542845726	0.00167385792277397	ENSG00000136026.14
chr13	49526381	49526430	PHF11	0	+	49526381	49526430	0	1	49	0	-1.83621123179936	0.00144869480204024	ENSG00000136147.18
chr13	80337459	80337508	SPRY2	0	-	80337459	80337508	0	1	49	0	1.18596938735522	0.00184411030020404	ENSG00000136158.12
chr13	49476538	49476587	SETDB2	0	+	49476538	49476587	0	1	49	0	2.91777073208422	0.00145518775388176	ENSG00000136169.16
chr13	49488404	49488453	SETDB2	0	+	49488404	49488453	0	1	49	0	0.933288308241977	0.000586379138695969	ENSG00000136169.16
chr7	44972540	44972639	MYO1G	0	-	44972540	44972639	0	1	99	0	-6.21060007701528	3.53164959705811e-07	ENSG00000136286.16
chr7	44973636	44973685	MYO1G	0	-	44973636	44973685	0	1	49	0	-1.34520750101737	0.000292114637614471	ENSG00000136286.16
chr14	20919361	20920012	AL355922.1	0	+	20919361	20920012	0	2	44,6	0,646	4.29349895716629	3.60729948828409e-05	ENSG00000136315.4
chr17	50485875	50485924	RSAD1	0	+	50485875	50485924	0	1	49	0	-2.03835468157731	0.000253366764837004	ENSG00000136444.10
chr17	45107325	45107374	NMT1	0	+	45107325	45107374	0	1	49	0	3.65183818243366	0.000155780478445666	ENSG00000136448.12
chr17	45108121	45108170	NMT1	0	+	45108121	45108170	0	1	49	0	-1.08188186040892	0.00327797305635347	ENSG00000136448.12
chr17	45108320	45108369	NMT1	0	+	45108320	45108369	0	1	49	0	-0.610232970554387	0.0022075300243104	ENSG00000136448.12
chr17	57983383	57985292	VEZF1	0	-	57983383	57985292	0	2	11,39	0,1871	-3.5165082276534	0.000813647668138184	ENSG00000136451.9
chr17	64148826	64148875	TEX2	0	-	64148826	64148875	0	1	49	0	-2.2235418855926	0.000258436213581903	ENSG00000136478.7
chr17	64188396	64188445	TEX2	0	-	64188396	64188445	0	1	49	0	-0.544047232695499	0.00210929302793017	ENSG00000136478.7
chr17	49827447	49827496	KAT7	0	+	49827447	49827496	0	1	49	0	-5.78382518232037	4.04367439821307e-05	ENSG00000136504.12
chr3	170360404	170360453	SKIL	0	+	170360404	170360453	0	1	49	0	-1.77423437667267	7.02844577826766e-06	ENSG00000136603.14
chr1	213241993	213242042	RPS6KC1	0	+	213241993	213242042	0	1	49	0	0.649405393169806	0.00223343517907837	ENSG00000136643.12
chr2	130152040	130152089	SMPD4	0	-	130152040	130152089	0	1	49	0	-2.22693747465467	0.000216594233181655	ENSG00000136699.19
chr2	127706418	127706517	WDR33	0	-	127706418	127706517	0	1	99	0	3.28757235615444	1.08673089642034e-06	ENSG00000136709.12
chr2	128265828	128265877	HS6ST1	0	-	128265828	128265877	0	1	49	0	-1.02668972758568	0.00146425429193509	ENSG00000136720.7
chr2	128267967	128268016	HS6ST1	0	-	128267967	128268016	0	1	49	0	0.821432938415478	0.00101760052530309	ENSG00000136720.7
chr2	128318371	128318470	HS6ST1	0	-	128318371	128318470	0	1	99	0	-1.67397643357167	4.87331762482934e-05	ENSG00000136720.7
chr2	128189729	128189778	UGGT1	0	+	128189729	128189778	0	1	49	0	0.686440247303002	0.000314037757586094	ENSG00000136731.13
chr2	126696420	126696469	GYPC	0	+	126696420	126696469	0	1	49	0	-0.830803813772773	0.000717372910740921	ENSG00000136732.16
chr10	17714884	17714933	STAM	0	+	17714884	17714933	0	1	49	0	-1.25817326122361	0.000496703540704746	ENSG00000136738.15
chr9	128916496	128916545	LRRC8A	0	+	128916496	128916545	0	1	49	0	1.06481387053326	0.00265737020849499	ENSG00000136802.11
chr9	129804458	129807214	TOR1B	0	+	129804458	129807214	0	2	23,27	0,2730	0.54491532979019	0.00211127842800984	ENSG00000136816.16
chr9	129809606	129809655	TOR1B	0	+	129809606	129809655	0	1	49	0	2.03190059691147	0.000895107059629363	ENSG00000136816.16
chr9	129810887	129810936	TOR1B	0	+	129810887	129810936	0	1	49	0	-2.20659671712958	0.00144674336831308	ENSG00000136816.16
chr9	107487635	107487684	KLF4	0	-	107487635	107487684	0	1	49	0	-1.32227250235496	0.000782016917025952	ENSG00000136826.15
chr9	129813792	129813841	TOR1A	0	-	129813792	129813841	0	1	49	0	-0.583432738005056	0.000518708896187547	ENSG00000136827.12
chr9	117714653	117714702	TLR4	0	+	117714653	117714702	0	1	49	0	-1.16811916684847	0.000115832455270692	ENSG00000136869.16
chr9	117715552	117715601	TLR4	0	+	117715552	117715601	0	1	49	0	1.8230626187391	0.000131478098522431	ENSG00000136869.16
chr9	117716500	117716549	TLR4	0	+	117716500	117716549	0	1	49	0	-2.74805553588788	0.00242915346371642	ENSG00000136869.16
chr9	117718896	117718945	TLR4	0	+	117718896	117718945	0	1	49	0	3.31418600368238	0.0018002700915225	ENSG00000136869.16
chr9	101408273	101408322	ZNF189	0	+	101408273	101408322	0	1	49	0	-4.09988474207797	0.00219009916716029	ENSG00000136870.10
chr9	129881043	129881092	USP20	0	+	129881043	129881092	0	1	49	0	-3.16839191944072	0.000610339400611392	ENSG00000136878.13
chr9	100347074	100347123	TEX10	0	-	100347074	100347123	0	1	49	0	-1.78771905969105	0.000778561338814709	ENSG00000136891.14
chr9	100347173	100347222	TEX10	0	-	100347173	100347222	0	1	49	0	-2.07944154165596	1.32622240747171e-05	ENSG00000136891.14
chr8	127737627	127737676	MYC	0	+	127737627	127737676	0	1	49	0	-1.33318453580591	0.00224601088915122	ENSG00000136997.20
chr8	127738586	127738635	MYC	0	+	127738586	127738635	0	1	49	0	-1.61702808170175	0.00353714130113802	ENSG00000136997.20
chr9	35724252	35724301	TLN1	0	-	35724252	35724301	0	1	49	0	-1.27189953391504	0.000248309516897138	ENSG00000137076.21
chr9	38397672	38397721	ALDH1B1	0	+	38397672	38397721	0	1	49	0	1.85879487056814	0.00345574603892251	ENSG00000137124.8
chr9	35661874	35661923	ARHGEF39	0	-	35661874	35661923	0	1	49	0	1.75220327003623	0.000314830399352539	ENSG00000137135.18
chr6	42939000	42939049	CNPY3	0	+	42939000	42939049	0	1	49	0	1.37966450258022	0.00275388770421747	ENSG00000137161.17
chr6	28228082	28228131	ZSCAN9	0	+	28228082	28228131	0	1	49	0	-1.01101422935012	0.00371462382385768	ENSG00000137185.12
chr6	10398542	10398591	TFAP2A	0	-	10398542	10398591	0	1	49	0	4.53259949263351	0.00230381363809462	ENSG00000137203.14
chr6	3105913	3105962	RIPK1	0	+	3105913	3105962	0	1	49	0	1.75888672422751	0.00108979071043724	ENSG00000137275.14
chr6	31159567	31159616	TCF19	0	+	31159567	31159616	0	1	49	0	1.28666452017105	0.00069075558971643	ENSG00000137310.12
chr6	30743799	30743848	IER3	0	-	30743799	30743848	0	1	49	0	0.851577085959733	0.00376980564229734	ENSG00000137331.12
chr6	30712648	30712697	MDC1	0	-	30712648	30712697	0	1	49	0	1.0947400669856	0.00121650505034543	ENSG00000137337.15
chr6	42080722	42080771	TAF8	0	+	42080722	42080771	0	1	49	0	5.05624580533894	1.49949733407873e-07	ENSG00000137413.16
chr4	153703368	153703417	TLR2	0	+	153703368	153703417	0	1	49	0	-0.704693171557006	0.00430865667527958	ENSG00000137462.8
chr4	153705206	153705255	TLR2	0	+	153705206	153705255	0	1	49	0	1.00458333901984	0.00299593685701338	ENSG00000137462.8
chr11	72838094	72838143	FCHSD2	0	-	72838094	72838143	0	1	49	0	1.2561856757723	0.00301344783983726	ENSG00000137478.15
chr11	75265515	75265614	ARRB1	0	-	75265515	75265614	0	1	99	0	-1.43815201238352	3.20296204450529e-06	ENSG00000137486.17
chr11	75265965	75266064	ARRB1	0	-	75265965	75266064	0	1	99	0	-2.8667020136148	6.49852774953353e-06	ENSG00000137486.17
chr11	76350206	76350255	THAP12	0	-	76350206	76350255	0	1	49	0	0.88884047431979	0.000577923574709205	ENSG00000137492.8
chr11	76350954	76351003	THAP12	0	-	76350954	76351003	0	1	49	0	0.764410200581436	0.00230420843519441	ENSG00000137492.8
chr11	76351554	76351603	THAP12	0	-	76351554	76351603	0	1	49	0	2.17475172140845	2.29437456006343e-05	ENSG00000137492.8
chr11	83194357	83194406	ANKRD42	0	+	83194357	83194406	0	1	49	0	-2.36854306078606	0.000737326683924566	ENSG00000137494.14
chr11	83212945	83212994	ANKRD42	0	+	83212945	83212994	0	1	49	0	-0.961411167154624	0.00150507646276177	ENSG00000137494.14
chr11	72013740	72013789	NUMA1	0	-	72013740	72013789	0	1	49	0	-0.75689424930472	0.000463370783570505	ENSG00000137497.18
chr11	72013940	72013989	NUMA1	0	-	72013940	72013989	0	1	49	0	0.675637005553142	0.00108357857994623	ENSG00000137497.18
chr11	72015737	72015786	NUMA1	0	-	72015737	72015786	0	1	49	0	1.91862619010772	0.00123180334930495	ENSG00000137497.18
chr11	85663948	85663997	CREBZF	0	-	85663948	85663997	0	1	49	0	-0.588779278769275	0.00145330920753317	ENSG00000137504.13
chr11	71996498	71996547	RNF121	0	+	71996498	71996547	0	1	49	0	4.69134788222513	2.62474092460607e-05	ENSG00000137522.18
chr11	116762564	116762613	BUD13	0	-	116762564	116762613	0	1	49	0	-2.19722457733622	0.00384691996077124	ENSG00000137656.12
chr11	116763063	116763112	BUD13	0	-	116763063	116763112	0	1	49	0	-1.89786597524798	0.00268092115162255	ENSG00000137656.12
chr11	105034447	105034496	CASP1	0	-	105034447	105034496	0	1	49	0	3.11351530822023	0.00253318476163633	ENSG00000137752.24
chr15	58893944	58894095	SLTM	0	-	58893944	58894095	0	2	44,6	0,146	4.37365838641864	0.00131205959978609	ENSG00000137776.17
chr15	41826262	41826311	MAPKBP1	0	+	41826262	41826311	0	1	49	0	1.58816051398682	0.000119400140089709	ENSG00000137802.14
chr15	40622347	40622396	KNL1	0	+	40622347	40622396	0	1	49	0	2.39789527282691	0.00404981403422322	ENSG00000137812.20
chr15	43409323	43409372	TUBGCP4	0	+	43409323	43409372	0	1	49	0	1.18690489581335	0.00216495579921905	ENSG00000137822.13
chr15	58597248	58597297	ADAM10	0	-	58597248	58597297	0	1	49	0	3.46573590317169	0.0024247435238991	ENSG00000137845.15
chr15	57709127	57709176	GCOM1	0	+	57709127	57709176	0	1	49	0	-1.31637011494162	0.00337895779666442	ENSG00000137878.17
chr2	27110878	27110927	CGREF1	0	-	27110878	27110927	0	1	49	0	-1.80915121193995	0.000667215090963791	ENSG00000138028.16
chr2	39770012	39770061	THUMPD2	0	-	39770012	39770061	0	1	49	0	3.19458313080576	0.00163512157284929	ENSG00000138050.15
chr2	38074606	38074655	CYP1B1	0	-	38074606	38074655	0	1	49	0	-0.851970766086595	0.00103846959111253	ENSG00000138061.12
chr2	27130805	27130854	PREB	0	-	27130805	27130854	0	1	49	0	5.06890420221087	8.55917109299221e-07	ENSG00000138073.14
chr2	24819643	24819692	CENPO	0	+	24819643	24819692	0	1	49	0	4.12713438488406	5.89970845921161e-06	ENSG00000138092.11
chr2	24819891	24819940	CENPO	0	+	24819891	24819940	0	1	49	0	1.55995785517073	0.00039833732687844	ENSG00000138092.11
chr10	89737721	89737770	KIF20B	0	+	89737721	89737770	0	1	49	0	-0.747214401830221	0.00150423294271418	ENSG00000138182.14
chr10	68691300	68691349	TET1	0	+	68691300	68691349	0	1	49	0	1.43445776249851	0.000204506189002584	ENSG00000138336.9
chr2	216415271	216415320	SMARCAL1	0	+	216415271	216415320	0	1	49	0	0.875468737353901	0.000775261802987593	ENSG00000138375.13
chr2	214728784	214728833	BARD1	0	-	214728784	214728833	0	1	49	0	-1.02908622603149	0.000117012063120425	ENSG00000138376.11
chr2	214780810	214780859	BARD1	0	-	214780810	214780859	0	1	49	0	-0.932039088842295	0.0033023242200172	ENSG00000138376.11
chr2	214781259	214781308	BARD1	0	-	214781259	214781308	0	1	49	0	0.958617869249013	0.000532401337439814	ENSG00000138376.11
chr2	189670484	189670533	ASNSD1	0	+	189670484	189670533	0	1	49	0	4.7184988712951	0.00245918205619644	ENSG00000138381.10
chr2	169636161	169636210	PPIG	0	+	169636161	169636210	0	1	49	0	4.65871095291612	0.000846065595601186	ENSG00000138398.16
chr2	169546537	169546586	FASTKD1	0	-	169546537	169546586	0	1	49	0	-3.17805383018692	0.000618763557632129	ENSG00000138399.18
chr2	181915840	181915889	ITPRID2	0	+	181915840	181915889	0	1	49	0	-2.22171559735007	0.00358638291796942	ENSG00000138434.17
chr2	189563619	189563668	SLC40A1	0	-	189563619	189563668	0	1	49	0	-0.533627914639763	0.00116249243265398	ENSG00000138449.11
chr3	112580802	112580851	SLC35A5	0	+	112580802	112580851	0	1	49	0	-0.919362930911127	0.00304179281416994	ENSG00000138459.9
chr15	69256090	69256139	GLCE	0	+	69256090	69256139	0	1	49	0	0.693147180550449	0.000973454719483069	ENSG00000138604.10
chr4	122230153	122230202	KIAA1109	0	+	122230153	122230202	0	1	49	0	1.00772493783379	0.00060047693776244	ENSG00000138688.15
chr4	122271201	122271250	KIAA1109	0	+	122271201	122271250	0	1	49	0	-1.08500663661234	0.00410149116609515	ENSG00000138688.15
chr4	78911179	78911228	BMP2K	0	+	78911179	78911228	0	1	49	0	0.911013674773308	0.00289849788383412	ENSG00000138756.17
chr4	75644877	75644926	G3BP2	0	-	75644877	75644926	0	1	49	0	0.565903953655064	0.00128195930278885	ENSG00000138757.14
chr4	105717740	105717789	GSTCD	0	+	105717740	105717789	0	1	49	0	-5.00058495808173	0.00266036686528726	ENSG00000138780.15
chr4	101025246	101025295	PPP3CA	0	-	101025246	101025295	0	1	49	0	3.91202300656346	0.000870464997854037	ENSG00000138814.17
chr5	128259206	128259255	FBN2	0	-	128259206	128259255	0	1	49	0	4.76217393479776	0.00227634928650622	ENSG00000138829.12
chr22	24542264	24542313	GUCD1	0	-	24542264	24542313	0	1	49	0	-2.56708382999017	3.31009444001218e-05	ENSG00000138867.16
chr12	34026049	34026098	ALG10	0	+	34026049	34026098	0	1	49	0	4.28702890506146	0.00140033558458386	ENSG00000139133.7
chr12	7096489	7096538	C1RL	0	-	7096489	7096538	0	1	49	0	1.56043033332779	0.00205549951371786	ENSG00000139178.11
