chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr17	1268059	1271058	+	1.35183083483532e-05	0.000168621742462408	-16.1008918617614	0	BHLHA9	+
chr19	39203764	39206763	-	1.36264788576931e-05	0.000169916608163071	-18.7015503875969	0	SYCN	-
chr18	55781223	55784222	-	1.3661804305358e-05	0.00017030258774887	-44.5454545454545	0	LINC01415	-
chr12	8911396	8914395	+	1.36831011698406e-05	0.000170513501622245	-29.022057079611	-114	PHC1	+
chr10	68898786	68901785	+	1.36908027890616e-05	0.000170554916101022	-8.63353528737514	0	DDX50	+
chr1	91404357	91407356	-	1.37063776604037e-05	0.000170639802416435	-16.6601435094586	0	HFM1	-
chr22	41042997	41045996	+	1.37447868264746e-05	0.000171063313362721	-37.4636778746368	0	AL080243.3	+
chr13	100534865	100537864	+	1.37799591604759e-05	0.000171446282049294	-28.4556898915618	0	AL136526.1	+
chr8	22668649	22671648	-	1.38159292163701e-05	0.000171838928040772	-14.6358543417367	0	BIN3	-
chr18	58369066	58372065	+	1.38525267707767e-05	0.00017223912555238	-19.7812775195069	0	AC090236.2	+
chr1	225923779	225926778	-	1.39028807656565e-05	0.000172740366629973	-11.5625279342093	0	PYCR2	-
chr13	28817848	28820847	+	1.39075620468926e-05	0.000172740366629973	-17.9047619047619	0	MTUS2	+
chr22	50205563	50208562	-	1.39053583400976e-05	0.000172740366629973	-15.5253510410182	0	AL022328.1	-
chr19	47272385	47275384	+	1.39437727266889e-05	0.000173097408084183	-7.71386274717141	0	INAFM1	+
chr1	225940884	225943883	-	1.39910695530606e-05	0.000173561140650003	-20.1659038901602	0	LEFTY2	-
chr19	28890431	28893430	+	1.39944947447481e-05	0.000173561140650003	-46.3082437275986	0	AC008991.1	+
chr16	73120796	73123795	+	1.40807379357445e-05	0.000174575157952555	-30.2740508135883	0	AC116667.2	+
chr6	34392170	34395169	-	1.4098179800491e-05	0.000174735791959314	-2.68886043533931	0	NUDT3	-
chr7	151076031	151079030	-	1.4144610406148e-05	0.000175255502026557	-13.5072976559045	0	AC010973.2	-
chr16	11312567	11315566	+	1.41617527086725e-05	0.00017535634989394	-23.7510766580534	0	AC009121.1	+
chr16	85280458	85283457	+	1.41814032982168e-05	0.000175543872094704	-19.5079114433953	0	LINC00311	+
chr18	74240056	74243055	-	1.42035989452959e-05	0.000175706953608765	-22.1237000547345	0	AC090398.1	-
chr19	53787243	53790242	-	1.42034947842244e-05	0.000175706953608765	-17.3615767951297	0	AC008753.2	+
chr3	126986094	126989093	+	1.42359609660658e-05	0.000176051383947014	-33.1034482758621	0	PLXNA1	+
chr1	153771854	153774853	+	1.42686542241923e-05	0.000176399690670711	-31.968253968254	0	SLC27A3	+
chr3	152151225	152154224	-	1.4310016236026e-05	0.000176854911952536	-19.119329012581	0	AC108718.1	-
chr1	225923841	225926840	-	1.43246474287682e-05	0.000176979587880642	-11.6345176100823	0	PYCR2	-
chr19	56317509	56320508	-	1.43529485658432e-05	0.000177273021998231	-15.748031496063	-874	AC006116.1	-
chr15	41890277	41893276	+	1.43595188362787e-05	0.000177297957612436	-37.372802960222	0	AC020659.1	+
chr4	103719486	103722485	-	1.44044925505915e-05	0.00017779689711923	-26.2948575656678	0	TACR3	-
chr7	156942221	156945220	+	1.44092869467321e-05	0.000177799738045597	-23.2832526950174	0	AC006357.1	+
chr1	3795999	3798998	-	1.44488972796132e-05	0.000178119238458016	-11.9636107373951	0	LRRC47	-
chr13	52022191	52025190	+	1.44543375662841e-05	0.000178129933531982	-30.2941176470588	0	UTP14C	+
chr8	102124408	102127407	-	1.44936216596086e-05	0.000178557568548404	-38.6956521739131	0	MIR5680	+
chr11	45649029	45652028	+	1.4522561372382e-05	0.000178857533436971	-12.8574767400807	0	AC087442.1	+
chr3	180599663	180602662	+	1.45679561345394e-05	0.000179303232613265	-17.0298801216676	0	TTC14	+
chr19	18543578	18546577	-	1.45743984404555e-05	0.000179325865839527	32.9559748427673	0	FKBP8	-
chr1	2563910	2566909	+	1.46065665783392e-05	0.00017966491981661	-14.984492116826	0	AL139246.2	+
chr6	149288852	149291851	+	1.46904995659925e-05	0.000180583278823995	-33.3333333333333	0	RN7SL234P	+
chr6	30861750	30864749	+	1.47057968439304e-05	0.000180714295285586	-21.7255617438064	0	RN7SKP186	+
chr19	54100228	54103227	+	1.47626065528847e-05	0.000181355199705968	-14.5814866404964	0	NDUFA3	+
chr17	83133234	83136233	+	1.48510015507467e-05	0.000182383595652377	-18.6720374220374	0	AC139099.2	+
chr1	201429367	201432366	-	1.48746926099274e-05	0.000182559436238097	-45.0549450549451	0	TNNI1	-
chr3	197830797	197833796	-	1.4885601090514e-05	0.000182628278550721	-35.1082251082251	0	AC055764.1	-
chr2	85886651	85889650	+	1.49009509811467e-05	0.00018270901651576	5.75644111823244	0	ST3GAL5-AS1	+
chr16	1957107	1960106	-	1.49713495245635e-05	0.000183456722469132	-16.0136452241715	0	NDUFB10	+
chr12	125135745	125138744	+	1.49968360509811e-05	0.000183711241624519	-22.4444444444444	0	AC122688.3	+
chr1	182836847	182839846	+	1.50590288020092e-05	0.000184373384991787	-9.46380531247101	0	AL355999.1	-
chr14	96202179	96205178	+	1.50603545384127e-05	0.000184373384991787	-21.9440479588924	0	AL355102.2	+
chr16	2827669	2830668	+	1.51133860463696e-05	0.000184964484271545	-16.4755469650949	0	ZG16B	+
chr8	102412260	102415259	-	1.51287677891696e-05	0.000185094582043688	-16.3279132791328	0	UBR5	-
chr14	103925956	103928955	+	1.51466372891721e-05	0.000185255025306029	-10.8079684497927	0	ATP5MPL	-
chr2	65028227	65031226	+	1.51820133604044e-05	0.000185629419477261	-29.3537657400808	0	LINC02576	+
chr7	73557191	73560190	-	1.51880932231411e-05	0.000185645488392677	-14.1852719871716	0	BCL7B	-
chr19	57578412	57581411	-	1.52252815917149e-05	0.000186041670139665	-12.9974703388321	0	ZNF416	-
chr11	71545920	71548919	+	1.52754243165505e-05	0.000186595846425595	-27.8089887640449	0	KRTAP5-9	+
chr2	166180467	166183466	-	1.52991363162853e-05	0.000186826913856079	-31.3684210526316	0	RN7SKP152	-
chr22	39290488	39293487	+	1.53093361618214e-05	0.000186892883166328	-19.809141135108	0	AL022326.1	+
chr3	15857658	15860657	+	1.53424997402213e-05	0.000187239059329675	-5.35211267605634	0	AC090945.1	+
chr7	142497528	142500527	+	1.53555861739241e-05	0.000187340074978144	-33.3333333333333	0	TRBV5-6	+
chr3	46692028	46695027	+	1.53739282390443e-05	0.000187505126659979	-13.3972146173075	0	TMIE	+
chr9	34663107	34666106	+	1.54172289243834e-05	0.000187964841194811	-13.9789012738854	0	AL162231.2	+
chr7	135665203	135668202	-	1.54325722035015e-05	0.000187999481431943	-30.5555555555556	0	RNU6-1154P	-
chr22	44187240	44190239	-	1.54409228971197e-05	0.000188027868539324	-20.109439124487	0	AL031595.1	-
chr7	98251733	98254732	-	1.54475147558382e-05	0.000188049355410524	-10.8568930341008	0	TECPR1	-
chr12	6233956	6236955	-	1.54846708769107e-05	0.000188442784757905	-22.4373768646214	0	AC006057.1	-
chr16	56190619	56193618	-	1.55265622805119e-05	0.000188878554259841	-13.2052821128451	0	GNAO1	+
chr21	39023336	39026335	-	1.55301760825124e-05	0.000188878554259841	-20.4591836734694	0	AF064858.3	-
chr6	169799050	169802049	-	1.56078509380256e-05	0.000189704784178093	-34.3790510759658	0	LINC00242	-
chr20	62776497	62779496	-	1.56133466459323e-05	0.000189712388831034	-19.7358890065192	0	LINC00659	-
chr9	79569273	79572272	+	1.56444649547066e-05	0.000190020540660643	-6.86914907298978	0	TLE4	+
chr22	48400962	48403961	+	1.56484634691142e-05	0.000190020540660643	-23.5879108072411	0	Z72006.1	+
chr5	112158026	112161025	+	1.57110445126119e-05	0.000190721015577687	-20.9031267448353	0	EPB41L4A-AS1	+
chr17	80096328	80099327	+	1.57607959223505e-05	0.000191265359861422	-17.9047619047619	0	MIR1268B	+
chr12	109773009	109776008	-	1.58366250937915e-05	0.000192125733581018	-17.4913331232272	0	FAM222A-AS1	-
chr6	28864131	28867130	-	1.5878405442627e-05	0.000192572628897115	-9.80519480519481	-782	LINC01623	-
chr10	30832888	30835887	-	1.59120197341018e-05	0.000192920239259861	-30.9813084112149	0	AL359532.1	-
chr1	101236029	101239028	-	1.59285656002748e-05	0.0001930007069856	-8.97526640714089	0	S1PR1	+
chr1	148280250	148283249	-	1.59422761973126e-05	0.00019310676905047	-46.7741935483871	0	LINC01731	-
chr22	38398023	38401022	-	1.5966114527227e-05	0.000193335402986674	-5.17241379310345	0	TPTEP2-CSNK1E	-
chr16	30708037	30711036	+	1.60453603662624e-05	0.000194234621835845	-30.1659125188537	0	SNORA30	+
chr22	43921292	43924291	+	1.61243640387309e-05	0.000195130351391351	-11.4862196951749	0	PNPLA3	+
chr7	106033298	106036297	+	1.62487989330236e-05	0.000196453123040328	-38.9033189033189	0	AC004836.1	+
chr9	42129011	42132010	-	1.62485596142876e-05	0.000196453123040328	-15.1399491094148	0	CNTNAP3B	-
chr2	143775620	143778619	-	1.63279373427361e-05	0.000197348681100305	-34.0456890198968	0	AC079584.2	-
chr14	105150365	105153364	-	1.63458172228267e-05	0.000197503508038218	-13.8690192656401	0	MIR6765	-
chr19	18438919	18441918	+	1.63701699335254e-05	0.000197736424731932	-24.8884739080818	0	AC010335.1	+
chr1	23867795	23870794	-	1.6405004328e-05	0.000198095766769138	-4.48987166885478	0	FUCA1	-
chr7	73338701	73341700	-	1.64103745387015e-05	0.000198099206741591	-29.5860566448802	0	RNU6-1080P	-
chr19	48961475	48964474	+	1.64406934541463e-05	0.000198403721656217	-16.9285777346164	0	AC026803.2	+
chr16	4633382	4636381	-	1.64625606885131e-05	0.000198606085977401	-23.4134615384615	0	RN7SL850P	-
chr3	57752950	57755949	+	1.6498009510199e-05	0.000198947757363266	-40.8196721311475	-281	SLMAP	+
chr14	92119469	92122468	+	1.65010962402955e-05	0.000198947757363266	-6.97172034564022	0	NDUFB1	-
chr1	155999453	156002452	+	1.65352568462718e-05	0.000199297936400532	-38.8563049853372	0	AL355388.2	+
chr8	18864748	18867747	-	1.65675353871072e-05	0.000199625221467603	-35.6566397652238	0	AC087821.1	-
chr18	8635848	8638847	-	1.66086265524921e-05	0.000200058456200473	-25.8454416870259	0	AP001793.1	-
chr11	275865	278864	+	1.66158114810026e-05	0.000200083133305241	-30.2795031055901	0	NLRP6	+
chr20	52070185	52073184	+	1.66227519513716e-05	0.000200104852368876	-31.1632029941889	0	AL109984.1	+
chr8	144782798	144785797	+	1.66478336206893e-05	0.000200344874480677	-30.2972802024035	0	RN7SL395P	+
chr5	178153395	178156394	-	1.66695190201703e-05	0.000200543889262116	-11.3727782468446	0	NHP2	-
chr20	2840691	2843690	-	1.66844161816007e-05	0.000200661139967352	-13.7062457103638	0	VPS16	+
chr11	65443041	65446040	+	1.66973898389925e-05	0.00020075519172159	-34.5607808340728	0	AP000769.4	+
chr8	123414226	123417225	+	1.67073705436454e-05	0.00020081321182589	-18.323954697628	0	WDYHV1	+
chr8	10279238	10282237	-	1.67636458282785e-05	0.000201427459358603	-45.8333333333333	0	AC079200.1	-
chr16	31525400	31528399	+	1.69508415901397e-05	0.000203613948240484	-36.0599078341014	0	AHSP	+
chr2	73998049	74001048	-	1.69787110771061e-05	0.000203871693448622	-19.84425349087	0	AC110801.1	-
chr18	58414265	58417264	+	1.69827658898929e-05	0.000203871693448622	-34.2028985507246	0	AC105105.2	+
chr1	84996614	84999613	-	1.69966963627562e-05	0.000203913245091213	-16.4303087768479	0	WDR63	+
chr1	84996647	84999646	+	1.69966963627562e-05	0.000203913245091213	-16.4303087768479	0	WDR63	+
chr2	10687844	10690843	+	1.70022703134562e-05	0.00020391731528962	-9.45241508968163	0	RN7SL832P	+
chr17	48060170	48063169	-	1.70813187868804e-05	0.000204739314874747	-45.0757575757576	0	AC004477.2	-
chr17	39084476	39087475	+	1.71197285989956e-05	0.000205073501713983	-45.952380952381	0	AC091178.2	+
chr10	73769776	73772775	+	1.71411566053308e-05	0.000205267062883695	-15.4147640791476	0	FUT11	+
chr7	55188435	55191434	-	1.71630904663294e-05	0.000205403437516393	-31.6912972085386	0	EGFR-AS1	-
chr19	48604242	48607241	+	1.72273591524635e-05	0.000206045985810321	-16.6278760473467	0	SPACA4	+
chr2	115160885	115163884	-	1.72346676787558e-05	0.000206070128737241	-13.5113475540096	0	DPP10-AS1	-
chr19	53724422	53727421	+	1.73242614229256e-05	0.000207046517618529	-43.778801843318	0	MIR526A2	+
chr13	48094632	48097631	-	1.73599740579913e-05	0.000207377426994496	-14.2005124570681	0	MED4	-
chr8	24956222	24959221	-	1.74247184527291e-05	0.000208023263048134	19.331746451556	0	AC107373.2	+
chr19	34963730	34966729	-	1.74230449881215e-05	0.000208023263048134	-21.3266322127922	0	ZNF792	-
chr15	80403715	80406714	-	1.7436249577723e-05	0.000208097151440012	-28.6811710985764	0	ARNT2	+
chr16	3023787	3026786	-	1.75791868872668e-05	0.000209482173506723	-19.7812348079728	0	THOC6	+
chr8	4994473	4997472	-	1.7597214703166e-05	0.00020958444311519	-22.5150214592275	0	CSMD1	-
chr16	2009322	2012321	-	1.75985294167574e-05	0.00020958444311519	-18.6992355470616	0	ZNF598	-
chr10	131092718	131095717	+	1.76084516788057e-05	0.000209638519299473	-16.5014882412586	0	TCERG1L-AS1	+
chr2	238231200	238234199	-	1.76603179452941e-05	0.000210191776828271	-14.4230227183043	0	AC012485.1	+
chr9	34665530	34668529	-	1.77674466992206e-05	0.000211402225463695	-18.2007343941248	0	AL162231.2	+
chr19	17520066	17523065	-	1.78109747623523e-05	0.000211855426524407	-15.8956796628029	0	AC010618.2	-
chr2	240602930	240605929	+	1.78343534241252e-05	0.000212068753857386	-17.0050715613551	0	GPR35	+
chr1	160929965	160932964	+	1.78484520295019e-05	0.000212171635278989	-53.2085561497326	0	AL354714.1	+
chr6	108796429	108799428	+	1.78826907844165e-05	0.000212513794846536	-22.8375677990294	0	Z95118.2	+
chr1	169101624	169104623	+	1.79028188896566e-05	0.000212649029313452	-30.7823129251701	0	AL031726.1	+
chr13	41308767	41311766	+	1.7904988220976e-05	0.000212649029313452	-7.35176552425844	0	NAA16	+
chr16	68823027	68826026	-	1.80568802095845e-05	0.000214257011442084	-33.569949719018	0	AC099314.1	-
chr4	37824160	37827159	+	1.80713360235051e-05	0.0002142979892833	17.2129496179894	0	PGM2	+
chr17	80220424	80223423	-	1.80693178616459e-05	0.0002142979892833	-15.495552525646	0	SLC26A11	+
chr7	50142324	50145323	-	1.81497827450913e-05	0.000215162747058744	-30.9523809523809	0	AC020743.1	-
chr21	17436321	17439320	+	1.81901077623574e-05	0.000215575189498824	-33.5060975609756	0	LINC01549	+
chr4	154552708	154555707	+	1.82118136830049e-05	0.000215697310174572	-64.0740740740741	-2309	PLRG1	-
chr1	89937101	89940100	+	1.82246072100712e-05	0.000215721535663422	-50.9408602150538	0	AL391497.1	+
chr7	66652038	66655037	+	1.82604557700662e-05	0.000216080210972943	-12.4472212969382	0	AC006001.2	+
chr1	5490478	5493477	+	1.82853800520699e-05	0.000216309438180499	-24.6015012229063	0	Z98259.1	+
chr5	112158985	112161984	+	1.83059610737725e-05	0.00021648716260741	-17.2330589694441	0	SNORA13	+
chr16	31508810	31511809	-	1.83382295760771e-05	0.000216737176315559	-27.5238095238095	348	AC026471.2	+
chr19	45649010	45652009	+	1.8336696422379e-05	0.000216737176315559	-30.8103975535168	0	RN7SL836P	+
chr2	227870145	227873144	-	1.83440846380695e-05	0.000216740617857446	-26.2533452274755	0	DAW1	+
chr1	173669338	173672337	-	1.83743210077999e-05	0.000216940487428449	-23.9955572725517	0	ANKRD45	-
chr1	173669352	173672351	-	1.83743210077999e-05	0.000216940487428449	-23.9955572725517	0	ANKRD45	-
chr8	143693654	143696653	+	1.83832768322759e-05	0.000216940487428449	-11.5735381809253	0	LINC02878	+
chr21	36542356	36545355	-	1.83794249415134e-05	0.000216940487428449	-22.95477156195	0	AP000696.2	-
chr19	55601471	55604470	-	1.83939870408148e-05	0.00021700114027103	-10.1247987117552	0	ZNF524	+
chr3	50348195	50351194	+	1.84368571964554e-05	0.000217441045137124	-11.0426650627656	0	Z84492.2	+
chrX	151174084	151177083	+	1.84583845927693e-05	0.000217629047158392	-19.0468066627377	0	GPR50	+
chr15	39578579	39581578	+	1.84815290982138e-05	0.000217835995770323	-20.3745476761126	0	THBS1	+
chr5	141244881	141247880	-	1.85513358593278e-05	0.000218460486215271	-16.3356504468719	0	PCDHB15	+
chr16	68186787	68189786	+	1.85462183406764e-05	0.000218460486215271	-30.9917355371901	0	AC130462.2	+
chr7	128079361	128082360	+	1.8613755465172e-05	0.000219063094908089	-19.4483734087695	0	MIR593	+
chr19	3670082	3673081	+	1.86120040285557e-05	0.000219063094908089	-12.4340435815846	0	AC004637.1	+
chr20	35674045	35677044	-	1.86690742919646e-05	0.000219647776817723	-31.6666666666667	0	AL109827.1	-
chr18	3650530	3653529	+	1.86901301259514e-05	0.000219829112033949	-22.8174603174603	0	AP002478.1	+
chr12	4908766	4911765	-	1.8706032701501e-05	0.000219949744608201	-12.7119502910457	0	AC005906.2	+
chr3	48238600	48241599	+	1.87188918337444e-05	0.00022003452968724	-19.9487179487179	0	ZNF589	+
chr19	49858790	49861789	-	1.87937110510873e-05	0.000220847364704406	-12.9705491164735	0	PTOV1-AS2	-
chr11	67629438	67632437	-	1.88650002237827e-05	0.000221618239963044	-9.85812924803107	0	NUDT8	-
chr20	58850404	58853403	-	1.88747856869913e-05	0.000221666348036402	-15.5366478182012	0	GNAS	+
chr22	38668251	38671250	-	1.90184210956566e-05	0.000223084189636044	-19.0556357223024	0	AL021707.2	-
chr18	49496397	49499396	-	1.90530960750073e-05	0.000223423647682694	-30.1274197500613	0	LINC02837	+
chr11	18115633	18118632	-	1.90974157385162e-05	0.000223875964518176	-38.90608875129	-2323	MRGPRX3	+
chr7	2401088	2404087	+	1.91278293049843e-05	0.000224155312308721	-6.49905123339658	0	CHST12	+
chr14	75068984	75071983	-	1.91327535214092e-05	0.000224155312308721	-17.5398222101891	0	ZC2HC1C	+
chr21	44424773	44427772	-	1.92545006979229e-05	0.000225378327730645	-10.9614782336361	0	TRPM2-AS	-
chr12	25192716	25195715	+	1.92676241081249e-05	0.0002254625386173	-19.0969231973695	0	ETFRF1	+
chr16	4640124	4643123	-	1.92732705325531e-05	0.0002254625386173	-25.4180602006689	0	AC023830.1	-
chr12	3038937	3041936	+	1.92888643467375e-05	0.000225465767658549	-28.4377784377784	0	AC125807.2	+
chr15	80999482	81002481	-	1.92841085457662e-05	0.000225465767658549	10.5571083424132	0	AC068870.2	-
chr20	35453598	35456597	-	1.9290910116954e-05	0.000225465767658549	-10.5562228587268	0	CEP250	+
chr17	58487909	58490908	-	1.93486767517532e-05	0.000226005308205261	-10.4964539007092	0	HSF5	-
chr6	27757370	27760369	+	1.93686864948907e-05	0.000226085849857844	-26.4920145699075	0	AL009179.2	+
chr19	43465109	43468108	-	1.93729833609417e-05	0.000226085849857844	-17.55206119847	0	LYPD3	-
chr1	75794382	75797381	+	1.93926238246593e-05	0.000226176020754007	-21.1358024691358	0	MSH4	+
chr3	40454792	40457791	+	1.93981282335807e-05	0.000226176020754007	-19.5238095238095	0	RPL14	+
chr19	11480547	11483546	-	1.93905673963241e-05	0.000226176020754007	-13.4257399223249	0	ELAVL3	-
chr16	57973935	57976934	+	1.94463036165092e-05	0.000226669885512003	-56.1529271206691	0	TEPP	+
chr10	89414058	89417057	-	1.94736813624356e-05	0.000226902617548567	-20.1392649903288	0	IFIT5	+
chr18	48662136	48665135	-	1.94779194733002e-05	0.000226902617548567	-17.5656885308784	0	AC048380.3	-
chr6	12584905	12587904	-	1.94940731040244e-05	0.000227022905162114	-48	0	LINC02530	-
chr14	90491138	90494137	-	1.95125481965158e-05	0.000227170147936423	-26.1633428300095	0	AL096869.3	-
chr4	123350722	123353721	-	1.95221037593741e-05	0.000227213490273803	-45.5182072829132	0	AC026402.2	-
chr6	10425677	10428676	-	1.95314467053314e-05	0.000227254332857283	-27.5907279211244	0	AL138885.4	+
chr11	111923223	111926222	-	1.95451015697161e-05	0.000227345306553685	-20.50983436853	0	CRYAB	-
chr3	124778655	124781654	+	1.95961269669279e-05	0.000227839575522465	-32.4158238381769	0	ITGB5-AS1	+
chr4	3448138	3451137	+	1.95992919413626e-05	0.000227839575522465	-19.3171534348005	0	AL590235.2	+
chr2	113403896	113406895	+	1.96244477417609e-05	0.000227995932532149	-39.2045454545455	0	IGKV1OR2-108	+
chr16	4767125	4770124	-	1.96600331790629e-05	0.000228341261923195	-8.57637613475363	0	ZNF500	-
chr9	33076175	33079174	-	1.9671090271329e-05	0.000228350778356933	-16.1833105335157	0	SMU1	-
chr12	121795011	121798010	+	1.96843001854084e-05	0.000228350778356933	-15.3596081991091	0	AC084018.1	+
chr18	48687920	48690919	-	1.96831336264618e-05	0.000228350778356933	-24.5545562531817	0	AC048380.1	-
chr22	21638344	21641343	+	1.96729251434202e-05	0.000228350778356933	-17.8532608695652	0	AP000553.3	+
