chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr16	68947762	68950761	-	5.16599753271567e-05	0.000500351650638834	-32.5274725274725	0	AC009137.1	-
chr19	32828795	32831794	+	5.17342479627436e-05	0.000500946465172427	-27.0735524256651	0	AC008805.2	+
chr3	39105204	39108203	+	5.18320089394295e-05	0.000501534189618417	-5.92011510002741	0	TTC21A	+
chr11	2867533	2870532	+	5.18107068056355e-05	0.000501534189618417	-12.0230002555584	0	KCNQ1DN	+
chrX	91434500	91437499	-	5.18335681530932e-05	0.000501534189618417	-25.0124875124875	0	PABPC5	+
chr19	4795060	4798059	-	5.18595826582681e-05	0.000501661296859408	-32.496251874063	0	AC005523.2	-
chr5	169634768	169637767	+	5.18926588355368e-05	0.000501856634791047	-19.6248196248196	0	DOCK2	+
chr8	142752033	142755032	-	5.19515133614071e-05	0.000501927381694845	-33.0213903743315	0	LYPD2	-
chr17	7546558	7549557	+	5.19501213367445e-05	0.000501927381694845	-29.3918224779125	0	TNFSF12-TNFSF13	+
chr17	7546599	7549598	+	5.19501213367445e-05	0.000501927381694845	-29.3918224779125	0	TNFSF12-TNFSF13	+
chr2	10154707	10157706	-	5.20895200979755e-05	0.000503135942329936	-20.3640040444894	0	AC007240.1	-
chr3	21540289	21543288	+	5.21718978997973e-05	0.000503681854445255	-34.234693877551	0	ZNF385D-AS1	+
chr6	155256225	155259224	-	5.21640304413901e-05	0.000503681854445255	-22.8985507246377	0	AL596202.1	-
chr12	131932142	131935141	+	5.21900721166272e-05	0.000503732472572649	-16.1831856030083	0	AC131009.3	+
chr10	101729538	101732537	-	5.23320611471766e-05	0.000504852759283869	-32.5600662800331	0	AC010789.1	-
chr22	23260267	23263266	+	5.24662187943121e-05	0.00050602167693301	-14.1294642857143	0	RN7SL263P	-
chr8	143539610	143542609	+	5.25383050932563e-05	0.000506591503690049	-10.3779549476112	0	RN7SKP175	+
chr16	31119735	31122734	+	5.26586744243727e-05	0.000507626493986993	-14.416383357617	0	AC135050.6	+
chr2	70553694	70556693	-	5.28170566694878e-05	0.000509027323740697	-8.25242718446602	0	TGFA	-
chr1	23087559	23090558	-	5.2954921705843e-05	0.000510229773695552	-22.5014611338399	0	AL031428.1	-
chr5	141486581	141489580	+	5.306359746196e-05	0.000511150454780082	-24.0384615384615	0	PCDHGC5	+
chr9	104927656	104930655	-	5.30821359545368e-05	0.000511202622029414	-16.6540374141605	0	ABCA1	-
chr2	226833081	226836080	+	5.31162112366907e-05	0.000511404352131805	-14.9966821499668	0	RHBDD1	+
chr1	1406794	1409793	-	5.32564705784164e-05	0.000512628072987944	-9.70305654359784	0	AL391244.2	+
chr1	3734443	3737442	+	5.32797965925495e-05	0.00051272590816768	-21.3684897174443	0	AL136528.3	+
chr19	3541699	3544698	+	5.39207843285696e-05	0.000518631876133629	-17.3183913527261	0	AC005786.3	+
chr19	53132578	53135577	-	5.39334547610661e-05	0.000518631876133629	-22.8062519834973	0	ZNF415	-
chr19	9792681	9795680	-	5.40329470024837e-05	0.000519460377710205	-15.6684045881126	0	AC008752.2	+
chr1	246833030	246836029	-	5.40752570261633e-05	0.000519610665380906	-29.3956043956044	0	AC113174.2	-
chr16	18800583	18803582	+	5.4103632036948e-05	0.000519755113686636	-9.27331506079134	0	AC138811.1	+
chr1	121115626	121118625	+	5.41506016427777e-05	0.000519821756282505	-25	0	AC244453.1	+
chr1	121116177	121119176	-	5.41506016427777e-05	0.000519821756282505	-25	0	AC244453.1	+
chr1	121116758	121119757	-	5.41506016427777e-05	0.000519821756282505	-25	0	AC244453.1	+
chr10	99326856	99329855	+	5.43359811083727e-05	0.000521087677025273	-16.6575326233466	0	CNNM1	+
chr16	60522751	60525750	-	5.43188677141848e-05	0.000521087677025273	-33.9020363236104	0	AC009081.1	-
chr1	244970589	244973588	-	5.46111800029604e-05	0.000523597961362373	-6.66491274226081	0	AL356512.1	-
chr18	49491980	49494979	-	5.47396217833459e-05	0.00052444219541816	-11.4832535885167	0	RPL17	-
chr18	49492024	49495023	-	5.47396217833459e-05	0.00052444219541816	-11.4832535885167	0	RPL17	-
chr11	2402015	2405014	+	5.49440309858931e-05	0.000526025537555078	-12.4446931110768	0	AC124057.1	+
chr17	42511688	42514687	+	5.50018276364732e-05	0.000526380146388154	-14.9512195121951	0	MIR5010	+
chr19	55374326	55377325	+	5.50094615824971e-05	0.000526380146388154	-20.8894960534305	0	TMEM190	+
chr11	60427072	60430071	+	5.5026201101851e-05	0.000526411017662722	-40.8163265306122	0	MS4A5	+
chr1	179587872	179590871	+	5.50663903681737e-05	0.000526536876974032	-22.9419703103914	0	AL160286.2	+
chr3	47800409	47803408	+	5.50644540329575e-05	0.000526536876974032	-5.6953179594689	0	DHX30	+
chr6	125748691	125751690	-	5.53610040747259e-05	0.000528964413473375	-7.41949870662742	0	HEY2	+
chr8	126292289	126295288	-	5.53567145169042e-05	0.000528964413473375	-14.0291053130113	0	LINC00861	-
chr6	33803504	33806503	-	5.54401580320979e-05	0.000529590818082485	-23.2389730085583	0	MLN	-
chr21	44976332	44979331	+	5.56217603683214e-05	0.000530934985333977	-19.9700342465753	0	AP001505.1	+
chr4	6778875	6781874	+	5.59009040833522e-05	0.00053320757065793	-24.8970541653469	-853	KIAA0232	+
chr12	129522264	129525263	-	5.5915431977446e-05	0.000533215582051752	-46.4912280701754	0	AC130404.1	-
chr19	8831815	8834814	-	5.62446508823367e-05	0.000536092580161836	10.3223981900452	0	AC008734.2	+
chr2	206007475	206010474	-	5.642633187347e-05	0.000537665626876844	-39.9848828420257	0	AC007679.3	-
chr3	50566652	50569651	+	5.64372929867646e-05	0.000537665626876844	-14.8067852225119	0	HEMK1	+
chr17	50832150	50835149	+	5.64789160062771e-05	0.000537930604651473	-17.5634773835547	0	WFIKKN2	+
chr15	78807987	78810986	+	5.65149435919483e-05	0.000538142172482118	30.0428217263917	0	MORF4L1	+
chr12	120291404	120294403	-	5.65750095831939e-05	0.000538450891354341	-14.593984962406	0	RNU4-1	-
chr22	50244524	50247523	-	5.66618681356364e-05	0.000539014181495413	-6.76988518055803	0	TUBGCP6	-
chr3	193771925	193774924	-	5.67901542961024e-05	0.000540083344033359	-33.5497835497835	0	AC069421.2	-
chr19	923281	926280	+	5.68019884611647e-05	0.000540083344033359	-8.154284497531	0	ARID3A	+
chr12	132835001	132838000	-	5.71013225281076e-05	0.000542796978790247	-22.5352112676056	0	RNU6-327P	-
chr10	133563297	133566296	+	5.71601477420117e-05	0.000543223604608457	-10.6564097976952	0	AL731769.2	+
chr2	177618243	177621242	-	5.72772828441449e-05	0.000544204037364309	-6.35090399796282	0	TTC30A	-
chr3	100399032	100402031	+	5.73026781260845e-05	0.000544312564350554	-5.18739027555148	0	LNP1	+
chr4	41748226	41751225	-	5.73367528689133e-05	0.000544503463678332	-17.2155094168369	0	AC105389.1	+
chr8	30092908	30095907	+	5.77536078625868e-05	0.000548194881648895	-10.154686078253	0	LEPROTL1	+
chr18	24362287	24365286	+	5.78686719927179e-05	0.000549153256388874	-34.9910394265233	0	AC023983.1	+
chr1	101234365	101237364	+	5.79032993638692e-05	0.00054934803378459	-7.66129032258065	0	S1PR1	+
chr10	73992693	73995692	+	5.79706327025398e-05	0.000549585299811983	-32.9195512055383	-2422	VCL	+
chr6	96013474	96016473	+	5.80153494745932e-05	0.000549775246327721	-18.7174172476603	0	FUT9	+
chrX	108735910	108738909	-	5.80188945617574e-05	0.000549775246327721	-18.6338017859757	0	AL035425.2	+
chr14	93947803	93950802	-	5.81328475418489e-05	0.000550721078792005	-35.5943437914273	0	MIR4506	-
chr1	159897975	159900974	+	5.83837148687676e-05	0.000552963192976621	-13.7987987987988	0	AL590560.5	+
chr19	55209007	55212006	-	5.85339192178522e-05	0.000554251050834086	-20.3020175160401	0	PTPRH	-
chr12	116950923	116953922	-	5.88152746330309e-05	0.000556779835560078	-35.7142857142857	0	AC083806.2	-
chr17	64897266	64900265	+	5.88611375772197e-05	0.000557078623498686	-28.2555282555283	0	AC103810.5	+
chr14	100833769	100836768	+	5.89471400847965e-05	0.000557757066311209	-14.7108448825918	0	MEG3	+
chr19	16076896	16079895	-	5.90523231762362e-05	0.000558554125711511	-6.5036465036465	0	TPM4	+
chr19	22215302	22218301	-	5.90743934778956e-05	0.000558554125711511	-26.9452736318408	0	ZNF676	-
chr2	201640898	201643897	+	5.91083820190453e-05	0.000558604323520599	-11.3061224489796	0	AC007279.2	+
chr19	37210013	37213012	-	5.90994901599421e-05	0.000558604323520599	25.6818181818182	0	ZNF585B	-
chr2	241352605	241355604	-	5.92308250883718e-05	0.000559625707329014	-24.8888888888889	0	AC005104.1	-
chr4	40262972	40265971	+	5.92642275037638e-05	0.000559805524347507	-28.4341042073001	0	AC095057.2	+
chr2	172134845	172137844	+	5.94457516815179e-05	0.000561115958770549	-57.4675324675325	0	AC104088.1	+
chr16	30113038	30116037	-	5.94461702437699e-05	0.000561115958770549	-15.9377027903958	0	GDPD3	-
chr10	17749701	17752700	+	6.00340352168187e-05	0.000566390371002948	-42.1052631578947	0	TMEM236	+
chr1	26897738	26900737	+	6.00574127149006e-05	0.000566473731793935	-7.53391705955932	0	GPATCH3	-
chr11	3055038	3058037	+	6.01439071727647e-05	0.000567152240114996	-11.1165998142623	0	AC108448.3	+
chr8	76678739	76681738	+	6.05918753785989e-05	0.000571100049691101	-31.1942959001783	0	ZFHX4	+
chr2	69514251	69517250	+	6.06756529657443e-05	0.000571727446612117	-27.2727272727273	0	RN7SL604P	+
chr12	628358	631357	+	6.06877933959981e-05	0.000571727446612117	-17.5609756097561	0	NINJ2-AS1	+
chr8	127888126	127891125	+	6.08139344565651e-05	0.000572777276778407	-30.3932584269663	0	AC084123.1	+
chr16	28879421	28882420	-	6.09189919934029e-05	0.000573628071816053	-17.1971987903868	0	AC133550.1	-
chr4	15700565	15703564	+	6.10224936785567e-05	0.000574463808904828	21.7403090268365	0	BST1	+
chr5	141200897	141203896	-	6.11584849597457e-05	0.000575604924282893	-19.9743115817174	0	AC244517.4	-
chr11	9432987	9435986	-	6.11932489426038e-05	0.000575792998202689	-32.752880921895	0	AC132192.1	-
chr19	9360520	9363519	+	6.12791963408034e-05	0.000576462471252354	-29.0569895221058	0	ZNF177	+
chr4	177356533	177359532	-	6.13405474359322e-05	0.000576900295839387	-30.674087816945	0	AC027627.1	-
chr14	95709247	95712246	+	6.14571025736456e-05	0.000577856970976675	-24.0201465201465	477	TCL1A	-
chr8	8699437	8702436	+	6.14834104626721e-05	0.000577964829771571	-14.629239317877	0	CLDN23	+
chr19	18445775	18448774	+	6.1732486814182e-05	0.000580026296152065	-13.0343756331465	0	AC010335.2	+
chr20	58848030	58851029	+	6.19747101259501e-05	0.000582021415852552	-21.7734588521105	0	AL132655.5	+
chr19	47514592	47517591	-	6.19899977624807e-05	0.000582024671688946	-7.73006919662842	0	NAPA	-
chr17	64778259	64781258	+	6.20352240510376e-05	0.000582308952507993	-8.08882557127188	0	MIR6080	+
chr9	33215865	33218864	+	6.22063342636637e-05	0.000583352852970876	-37.1428571428571	0	SPINK4	+
chr11	69481046	69484045	-	6.22021466301575e-05	0.000583352852970876	-25	0	LINC02747	-
chr10	117539945	117542944	+	6.22325147975549e-05	0.000583457909491877	-13.872255489022	0	EMX2	+
chr19	35253140	35256139	-	6.22901203942084e-05	0.000583857468709429	-23.3333333333333	0	AC002128.2	-
chr12	123668613	123671612	+	6.23336140944045e-05	0.000584124593949369	-13.4257712440138	0	TCTN2	+
chr13	46052260	46055259	-	6.23689862894648e-05	0.000584195995676541	-6.96594427244582	0	CPB2-AS1	+
chr1	208103602	208106601	+	6.24971982520208e-05	0.000585235182189296	-42.4174843889385	0	AL590138.1	+
chr19	47625896	47628895	-	6.254630021591e-05	0.000585413533135697	-35.3099730458221	0	BICRA-AS1	-
chr2	26240670	26243669	+	6.25873161188834e-05	0.000585656713766779	-21.0369106037977	936	HADHA	-
chr14	101038863	101041862	+	6.2618968410698e-05	0.000585812179260025	-35.4875283446712	0	MIR300	+
chr7	1022527	1025526	-	6.26551932047908e-05	0.000586010336444808	-18.7180879956545	0	MIR339	-
chr13	75548940	75551939	-	6.26731672918597e-05	0.000586037741683724	9.66232194907331	0	UCHL3	+
chr17	63547977	63550976	+	6.27293298474758e-05	0.000586422136839073	-7.63609246830723	0	DCAF7	+
chr11	6257306	6260305	+	6.28498081955992e-05	0.000587407456396249	-27.7280191073294	0	CCKBR	+
chr12	120706612	120709611	+	6.29080171146746e-05	0.000587810459751055	-34.8958333333333	0	AC069234.4	+
chr16	85857021	85860020	+	6.29467621155955e-05	0.000588031443216552	-23.5294117647059	0	AC018695.7	+
chr1	159429704	159432703	+	6.30937422707227e-05	0.000589263181528651	-48.5554520037279	0	OR10J4	+
chr17	2423913	2426912	-	6.32813348672402e-05	0.000590873537812402	-42.7427427427427	0	AC006435.4	-
chr5	180014898	180017897	-	6.3434388206549e-05	0.000592141590348598	-26.4157228514324	0	MIR340	-
chr10	46395862	46398861	+	6.34475419872943e-05	0.000592141590348598	-33.7745098039216	0	LINC00842	+
chr16	81464360	81467359	-	6.36018088183813e-05	0.000593439152699412	-42.8571428571429	0	AC092139.2	-
chr2	8485920	8488919	+	6.37411026899735e-05	0.000594498727953766	-19.6774193548387	0	AC092617.1	+
chr16	49281339	49284338	-	6.37734266298409e-05	0.00059461317241873	-11.5149638147272	0	AC007614.1	+
chr16	57144087	57147086	-	6.38787165781336e-05	0.000595274108095881	-18.4071289334447	0	AC009090.4	-
chr18	54958962	54961961	-	6.38736476926632e-05	0.000595274108095881	-16.7092061256821	0	CCDC68	-
chr6	158921651	158924650	-	6.40897097042738e-05	0.000596990588601145	-16.7497714618134	1922	RNU6-293P	-
chr3	12481932	12484931	+	6.41157880436938e-05	0.000596995910870968	-6.07982893799002	0	TSEN2	+
chr10	78290066	78293065	-	6.41209316155598e-05	0.000596995910870968	-17.3852439317472	0	AC010163.3	-
chr18	9830128	9833127	-	6.4223492901219e-05	0.000597807924962243	-36.8939393939394	0	RN7SL862P	-
chr17	39927102	39930101	-	6.4462057350745e-05	0.000599741925984779	-14.1559882958329	0	AC090844.2	+
chr10	73788718	73791717	+	6.4500173973119e-05	0.000599953265788647	-17.4292297564187	0	AC022400.10	+
chr16	63129155	63132154	-	6.45212285999365e-05	0.000600005839128796	-16.6581900251121	0	AC040174.1	-
chr1	16889207	16892206	-	6.45743287613033e-05	0.000600356319068394	-20.3983304132742	0	BX284668.5	-
chr7	100176882	100179881	-	6.46148723230041e-05	0.000600446648698145	-15.9353615302168	0	STAG3	+
chr11	76670248	76673247	-	6.46064194965865e-05	0.000600446648698145	-9.69276999457297	0	LRRC32	-
chr12	60269187	60272186	-	6.46366431885696e-05	0.000600505708421352	-12.6633105597507	0	AC087883.2	-
chr20	30279337	30282336	+	6.47155996459083e-05	0.000601095895137424	-27.9144204851752	0	AL121762.2	+
chr22	27713980	27716979	+	6.47455346654136e-05	0.000601230584717804	-41.5570175438597	0	AL121885.1	+
chr3	133661881	133664880	-	6.4942004219157e-05	0.000602911290361597	-17.566478646253	0	TOPBP1	-
chr19	17998632	18001631	+	6.53334189015245e-05	0.000606256153718172	-8.59185682781772	0	ARRDC2	+
chr20	58228154	58231153	-	6.53595517826774e-05	0.000606354212835008	-30.8333333333333	0	ANKRD60	-
chr1	40474790	40477789	+	6.54395074739506e-05	0.000606719495319254	-24.1672757648533	0	ZFP69	+
chr6	163587666	163590665	-	6.54456506053525e-05	0.000606719495319254	-20.9289617486339	0	AL445307.1	-
chr8	134804446	134807445	-	6.54363522003908e-05	0.000606719495319254	-41.203467618562	0	MIR30D	-
chr10	133374370	133377369	-	6.55665587776812e-05	0.00060769576425995	-19.8684210526316	0	AL360181.4	-
chr20	31635412	31638411	+	6.57783946176992e-05	0.000609514120440645	-24.1319444444444	0	COX4I2	+
chr18	59217658	59220657	+	6.58028351438968e-05	0.000609595586927586	15.7849520708989	0	GRP	+
chr20	53736228	53739227	+	6.58369177419796e-05	0.000609766317317836	-27.5487012987013	0	AC005914.1	+
chr16	140228	143227	+	6.58829577479071e-05	0.000610047686966894	-27.9787234042553	-1369	NPRL3	-
chr12	122526501	122529500	-	6.61265067256288e-05	0.000612011895817741	-8.81371915547561	0	RSRC2	-
chr22	50307147	50310146	-	6.62115807519566e-05	0.000612653712159731	-9.07438287635658	0	PLXNB2	-
chr2	315412	318411	+	6.63648346007538e-05	0.00061378822011858	-28.1384505021521	0	LINC01865	+
chr11	65780477	65783476	-	6.63858494912146e-05	0.00061378822011858	-12.6285111480627	0	AP5B1	-
chr8	18383418	18386417	-	6.64532110570583e-05	0.000614160103612741	-44.4976076555024	0	AC025062.3	+
chr1	55036947	55039946	+	6.66316557336083e-05	0.000615663223221705	-21.6543513957307	0	PCSK9	+
chr1	247111918	247114917	-	6.67030620899735e-05	0.000616176851722769	-16.0161760556757	0	C1orf229	-
chr9	33398978	33401977	+	6.68401556311598e-05	0.000617150571844473	-36.2616310892173	0	AL356218.2	+
chr7	98320353	98323352	+	6.68977647121392e-05	0.000617389818612031	-26.0299625468165	0	AC093799.1	+
chr19	4301932	4304931	-	6.68853039366018e-05	0.000617389818612031	-14.3258006584855	0	FSD1	+
chr11	20385058	20388057	+	6.69350122451546e-05	0.000617514924829031	13.7198476512907	0	PRMT3	+
chr1	161704472	161707471	+	6.69778450499042e-05	0.000617689856514919	-56.8058076225045	0	FCRLA	+
chr5	1199095	1202094	+	6.72433582524373e-05	0.000619642194334369	-14.0698833323562	0	SLC6A19	+
chr8	23704641	23707640	+	6.73140630624736e-05	0.000620056591770787	-13.466807293182	0	NKX2-6	-
chr7	48917265	48920264	+	6.73876310395867e-05	0.000620587509963853	-54.6666666666667	0	CDC14C	+
chr19	14268878	14271877	-	6.74630453902795e-05	0.000621135176832507	-33.8709677419355	0	AC011509.1	-
chr19	10284609	10287608	-	6.7701901216102e-05	0.00062303982090084	-12.2632238173234	0	ICAM4	+
chr8	103018563	103021562	+	6.77361587744538e-05	0.000623207856650649	-11.5892053973014	0	AP003550.1	-
chr8	80032801	80035800	-	6.77820644400891e-05	0.000623482956378671	-32.1659482758621	0	AC009686.2	-
chr19	5291747	5294746	+	6.7871941098227e-05	0.00062416229119014	-15.1167133520075	0	AC005790.1	+
chr4	42654996	42657995	+	6.8165943305068e-05	0.000626570156075726	-5.34566661858177	0	AC096734.2	+
chr9	132941500	132944499	+	6.8193093886493e-05	0.000626671850046788	-27.4193548387097	117	TSC1	-
chr11	1663097	1666096	+	6.83764358147285e-05	0.000628208504047818	-41.978021978022	0	FAM99A	+
chr7	158589116	158592115	+	6.8553088938444e-05	0.000629294495166931	-24.3095930232558	0	MIR5707	+
chr10	93059927	93062926	-	6.85484531043753e-05	0.000629294495166931	-9.93751502042779	0	AL358613.1	-
chr16	29788219	29791218	+	6.855925651363e-05	0.000629294495166931	-9.32049483942892	0	KIF22	+
chr19	34772730	34775729	-	6.85144176751095e-05	0.000629294495166931	-13.585696450865	0	ZNF599	-
chr14	100107155	100110154	+	6.86143552188744e-05	0.000629651874570378	-24.8015873015873	0	MIR342	+
chr12	71437298	71440297	+	6.87092374149476e-05	0.000630374079957439	-15.7443832502841	0	LGR5	+
chr2	95294827	95297826	+	6.87471437404509e-05	0.000630573342220218	-23.6040145985401	0	KCNIP3	+
chr22	19522270	19525269	-	6.88532485252048e-05	0.000631397904025271	-10.5950162513543	0	CLDN5	-
chr1	143733566	143736565	+	6.90956153492459e-05	0.000633471333473729	-18.921200750469	0	AC239800.2	+
chr1	201826649	201829648	+	6.91170815085618e-05	0.000633519037686123	-16.5669074647403	0	IPO9-AS1	-
chr1	1095085	1098084	+	6.91691938478727e-05	0.000633847552656759	-50.462962962963	0	AL390719.3	+
chr16	1961967	1964966	-	6.93191077028594e-05	0.000635071928637085	-6.48755704813571	0	SNHG9	+
chr3	20171744	20174743	+	6.94055339473203e-05	0.000635564780187556	-31.4465408805032	0	SGO1-AS1	+
chr19	9515650	9518649	+	6.939222378383e-05	0.000635564780187556	-33.3333333333333	-1112	AC008567.3	-
chr7	50843233	50846232	-	6.95031298139783e-05	0.000636308912315752	-30.5942773294204	-1242	AC004920.1	-
chr6	105136658	105139657	-	6.96198580911272e-05	0.000637227812955794	-9.70864834962198	0	BVES-AS1	+
chr19	11435283	11438282	-	6.97117591937353e-05	0.00063791909311533	-10.9358323571522	0	PRKCSH	+
chr9	38677506	38680505	+	6.97411015827036e-05	0.000638037720092583	-19.7247271001424	0	RNU6-765P	+
chr10	44908816	44911815	+	6.98007710215736e-05	0.000638185452168551	-13.7784090909091	0	TMEM72	+
chr10	92331963	92334962	+	6.97907528063065e-05	0.000638185452168551	-35.5185659411012	0	RNY3P12	+
chr19	35755643	35758642	+	7.00692370162685e-05	0.000640137694176534	-10.3861117779761	0	PROSER3	+
chr9	136540381	136543380	+	7.01053713812795e-05	0.000640317641772038	-14.2761341663779	0	AL592301.1	+
chr11	9089880	9092879	-	7.03404812534376e-05	0.000642163920137722	-16.1385973679827	0	MIR5691	-
